OID_,CBG,PlusCode,DestinationID,Total_TravelTime,Total_Kilometers
29647,470930062071,"P2P4+HF Maryville, Tennessee",17,34.93177738,41.97886861
29648,470930062071,"Q342+JR Maryville, Tennessee",35,35.63117037,41.52951906
29649,470930062071,"8RWR+WH LaFollette, Tennessee",126,35.7686973,50.21915511
29650,470930062071,"RPCP+R5 Lenoir City, Tennessee",21,35.97834538,48.71716367
29651,470930062071,"2MP9+HM Oliver Springs, Tennessee",92,36.15089194,39.6165999
29652,470930062071,"RP6P+MW Lenoir City, Tennessee",10,36.33552062,49.47614814
29653,470930062071,"QVQX+Q4 Louisville, Tennessee",1,36.68750553,43.27937871
29654,470930062071,"9R3V+3C LaFollette, Tennessee",140,36.75424778,51.139417
29655,470930062071,"RP2P+RV Lenoir City, Tennessee",11,37.39222898,50.25402516
29656,470930062071,"4C2W+G7 New Market, Tennessee",111,38.47096144,50.66597723
29657,470930062071,"QPXW+J6 Lenoir City, Tennessee",4,38.51959802,52.30325898
29658,470930062071,"9V87+JP LaFollette, Tennessee",121,38.94153317,53.43757885
29659,470930062071,"2H8F+VQ Dandridge, Tennessee",123,40.29188823,60.82454881
29660,470930062071,"VCHG+Q5 Sevierville, Tennessee",93,40.30930678,55.69467039
29661,470930062071,"VCGG+MM Sevierville, Tennessee",94,40.7836087,56.00639807
29662,470930062071,"VCGG+MJ Sevierville, Tennessee",118,40.7836087,56.00639807
29663,470930062071,"QPVQ+88 Lenoir City, Tennessee",14,41.18905368,52.63063917
29664,470930062071,"QPPH+XM Lenoir City, Tennessee",29,41.34239087,52.74534163
29665,470930062071,"9VJM+VG LaFollette, Tennessee",129,42.18277213,56.19119874
29666,470930062071,"PJ9J+7H Loudon, Tennessee",131,43.01935577,64.81799813
29667,470930062071,"VGP3+78 Kingston, Tennessee",124,43.83521827,67.17989869
29668,470930062071,"4G87+V3 Jefferson City, Tennessee",135,44.41774527,56.76725525
29669,470930062071,"PJCV+PG Loudon, Tennessee",128,44.44434923,66.19804477
29670,470930062071,"4G99+Q5 Jefferson City, Tennessee",132,44.72819823,57.11555598
29671,470930062071,"4G98+FH Jefferson City, Tennessee",117,44.80645716,57.19063955
29672,470930062071,"VF72+93 Sevierville, Tennessee",96,46.51042239,59.16574499
29673,470930062071,"VCRX+RP Harriman, Tennessee",81,46.74555818,70.74411869
29674,470930062071,"MP76+2C Loudon, Tennessee",18,53.58968144,77.77641459
29675,470930062071,"VGJQ+PQ Sevierville, Tennessee",114,53.88125721,67.46447684
29676,470930062071,"RC3F+2F Pigeon Forge, Tennessee",125,53.96849089,64.57034936
29677,470930062071,"QCMX+MP Pigeon Forge, Tennessee",130,57.92565542,69.66565186
29678,470930062071,"QFG4+V6 Pigeon Forge, Tennessee",137,58.61097377,70.16958578
29679,470930062081,"33CF+6R Knoxville, Tennessee",122,5.507699789,3.637349666
29680,470930062081,"23M9+39 Knoxville, Tennessee",134,6.660106428,3.568013088
29681,470930062081,"33JG+97 Knoxville, Tennessee",112,6.962146064,4.802953883
29682,470930062081,"33M8+P9 Knoxville, Tennessee",133,8.270133672,5.65645459
29683,470930062081,"23FC+W9 Knoxville, Tennessee",106,9.182966113,4.885937207
29684,470930062081,"228J+54 Knoxville, Tennessee",100,9.290808557,6.164909835
29685,470930062081,"236G+RW Knoxville, Tennessee",109,10.79812555,6.164229177
29686,470930062081,"238H+38 Knoxville, Tennessee",107,10.89591201,6.081723885
29687,470930062081,"223F+WV Knoxville, Tennessee",101,11.75388136,8.024443086
29688,470930062081,"2XVW+RQ Powell, Tennessee",120,12.26086548,8.919070203
29689,470930062081,"X3VH+69 Knoxville, Tennessee",75,13.80485928,8.398285372
29690,470930062081,"2X5G+FG Knoxville, Tennessee",99,14.17697044,10.84068841
29691,470930062081,"X3RH+94 Knoxville, Tennessee",91,14.34773667,8.746728212
29692,470930062081,"2X3G+JQ Knoxville, Tennessee",98,14.63463831,10.53699312
29693,470930062081,"X3JC+HQ Knoxville, Tennessee",74,15.06038749,10.45167101
29694,470930062081,"24MJ+RQ Knoxville, Tennessee",104,15.79676149,11.35069463
29695,470930062081,"2X93+55 Powell, Tennessee",102,16.26248409,14.33175832
29696,470930062081,"24PJ+H8 Knoxville, Tennessee",103,16.45675537,11.50631951
29697,470930062081,"X384+FG Knoxville, Tennessee",65,16.63976578,14.841636
29698,470930062081,"X4XF+C6 Knoxville, Tennessee",82,17.1946969,15.80280674
29699,470930062081,"XXGQ+HH Knoxville, Tennessee",83,17.45114517,14.913961
29700,470930062081,"XXGQ+HH Knoxville, Tennessee",88,17.45114517,14.913961
29701,470930062081,"2WCX+GC Powell, Tennessee",115,17.60166864,13.74052166
29702,470930062081,"XXJM+8F Knoxville, Tennessee",87,17.84999436,15.38476586
29703,470930062081,"243P+M4 Knoxville, Tennessee",77,18.10606941,16.84489463
29704,470930062081,"X3HV+HG Knoxville, Tennessee",60,18.14372499,11.60360151
29705,470930062081,"3WJW+J8 Heiskell, Tennessee",113,18.24449708,16.09730498
29706,470930062081,"W3X6+X5 Knoxville, Tennessee",49,19.51532315,16.78550077
29707,470930062081,"WXMM+6Q Knoxville, Tennessee",64,19.53830612,18.74239364
29708,470930062081,"W2W9+25 Knoxville, Tennessee",70,19.89302592,16.18317901
29709,470930062081,"W3MV+W7 Knoxville, Tennessee",41,20.1034241,17.40762947
29710,470930062081,"WXMX+JJ Knoxville, Tennessee",52,20.2254735,18.41770118
29711,470930062081,"269C+RP Knoxville, Tennessee",84,20.69220136,20.64106627
29712,470930062081,"W3MV+39 Knoxville, Tennessee",53,21.0209041,17.71372806
29713,470930062081,"W3MV+39 Knoxville, Tennessee",63,21.0209041,17.71372806
29714,470930062081,"WXG4+7Q Knoxville, Tennessee",76,21.08791851,21.61605854
29715,470930062081,"WXG3+VJ Knoxville, Tennessee",25,21.30131436,21.82256454
29716,470930062081,"W2RC+PJ Knoxville, Tennessee",46,21.31191364,19.62205589
29717,470930062081,"WWGP+FW Knoxville, Tennessee",108,21.32140278,22.91608696
29718,470930062081,"W2P6+V5 Knoxville, Tennessee",48,21.57315165,19.47355287
29719,470930062081,"W2R8+Q4 Knoxville, Tennessee",71,21.78743878,20.42358011
29720,470930062081,"XWM3+8R Knoxville, Tennessee",86,21.81681446,17.95509809
29721,470930062081,"WXF2+93 Knoxville, Tennessee",23,21.88521337,22.24782416
29722,470930062081,"WXC2+HQ Knoxville, Tennessee",68,21.90407235,22.3380689
29723,470930062081,"WWFR+HR Knoxville, Tennessee",62,21.9416566,22.94381081
29724,470930062081,"WXC2+W7 Knoxville, Tennessee",57,21.99266537,22.41221076
29725,470930062081,"WXF9+C4 Knoxville, Tennessee",27,22.41923861,22.46842137
29726,470930062081,"WWFP+5F Knoxville, Tennessee",24,22.49431056,23.7319402
29727,470930062081,"WWC7+P3 Knoxville, Tennessee",59,22.59989215,25.22083473
29728,470930062081,"W2Q8+V4 Knoxville, Tennessee",45,22.6794486,20.31918765
29729,470930062081,"W2Q8+V4 Knoxville, Tennessee",66,22.6794486,20.31918765
29730,470930062081,"WWCW+PW Knoxville, Tennessee",69,23.11318885,22.63022904
29731,470930062081,"WW8F+RV Knoxville, Tennessee",56,23.64631697,24.73424136
29732,470930062081,"WW76+C9 Knoxville, Tennessee",39,24.31402845,26.14691494
29733,470930062081,"WW76+C9 Knoxville, Tennessee",40,24.31402845,26.14691494
29734,470930062081,"V3Q7+MM Knoxville, Tennessee",54,24.71950034,25.96167525
29735,470930062081,"27QH+4X Strawberry Plains, Tennessee",95,24.79420371,26.43435091
29736,470930062081,"5WWH+HH Norris, Tennessee",110,24.83607363,24.89982666
29737,470930062081,"7634+6M Maynardville, Tennessee",138,25.61361057,29.67955554
29738,470930062081,"WW65+22 Knoxville, Tennessee",26,25.62310913,26.97747632
29739,470930062081,"WW55+XV Knoxville, Tennessee",22,25.87742523,27.07074172
29740,470930062081,"WV6V+M2 Knoxville, Tennessee",55,26.27566086,27.85718188
29741,470930062081,"WWV4+3G Knoxville, Tennessee",72,26.48625414,27.81618027
29742,470930062081,"WWV4+3G Knoxville, Tennessee",73,26.48625414,27.81618027
29743,470930062081,"W536+GW Knoxville, Tennessee",44,27.52800153,24.97113404
29744,470930062081,"W564+JF Knoxville, Tennessee",42,28.19133333,24.37110864
29745,470930062081,"W564+JF Knoxville, Tennessee",61,28.19133333,24.37110864
29746,470930062081,"WVXP+9V Knoxville, Tennessee",43,28.42976617,29.86272514
29747,470930062081,"VVX2+XW Knoxville, Tennessee",36,28.84152198,32.61753525
29748,470930062081,"VVX2+XW Knoxville, Tennessee",67,28.84152198,32.61753525
29749,470930062081,"VRVH+9W Knoxville, Tennessee",13,28.89125817,34.37342972
29750,470930062081,"3VR6+M3 Clinton, Tennessee",119,29.64337351,28.056798
29751,470930062081,"VW7C+36 Knoxville, Tennessee",8,29.70768794,36.55685613
29752,470930062081,"VW7C+36 Knoxville, Tennessee",19,29.70768794,36.55685613
29753,470930062081,"47MP+W4 Blaine, Tennessee",116,29.90606999,28.35409045
29754,470930062081,"VW6F+6C Knoxville, Tennessee",2,30.07656035,36.74324081
29755,470930062081,"4V9M+4Q Clinton, Tennessee",141,30.33557234,31.94443547
29756,470930062081,"VRJV+58 Knoxville, Tennessee",7,30.66259645,34.44728484
29757,470930062081,"VRJV+58 Knoxville, Tennessee",20,30.66259645,34.44728484
29758,470930062081,"VW6J+V3 Knoxville, Tennessee",5,30.79669442,37.28278651
29759,470930062081,"VW6J+V3 Knoxville, Tennessee",9,30.79669442,37.28278651
29760,470930062081,"VRJM+8X Farragut, Tennessee",12,31.36163586,35.08507297
29761,470930062081,"R324+P3 Maryville, Tennessee",30,31.46794959,35.25964655
29762,470930062081,"WRJ7+H8 Knoxville, Tennessee",58,31.79706317,36.73997434
29763,470930062081,"XC75+G5 Kodak, Tennessee",89,31.90457829,40.38435016
29764,470930062081,"VRXX+X7 Knoxville, Tennessee",28,32.10933213,33.45884672
29765,470930062081,"VRXX+X7 Knoxville, Tennessee",37,32.10933213,33.45884672
29766,470930062081,"Q3V3+PQ Maryville, Tennessee",38,32.48285738,36.06390257
29767,470930062081,"VRFC+WR Knoxville, Tennessee",6,32.53086543,36.38080866
29768,470930062081,"V6GG+R7 Seymour, Tennessee",47,32.84288295,31.67067682
29769,470930062081,"V6GG+R7 Seymour, Tennessee",51,32.84288295,31.67067682
29770,470930062081,"Q2F6+95 Alcoa, Tennessee",15,33.38139935,37.52688115
29771,470930062081,"Q2JX+88 Maryville, Tennessee",34,34.51641727,37.74108251
29772,470930062081,"Q28G+Q8 Alcoa, Tennessee",31,34.70959079,38.55582482
29773,470930062081,"V69V+HH Seymour, Tennessee",50,34.96937992,33.67376368
29774,470930062081,"Q28H+2W Alcoa, Tennessee",139,35.10727649,38.91053792
29775,470930062081,"Q27H+C9 Alcoa, Tennessee",32,35.11048438,38.91347834
29776,470930062081,"Q26C+F9 Alcoa, Tennessee",33,35.42927595,39.01960589
29777,470930062081,"P2R4+G7 Maryville, Tennessee",16,36.85182472,41.02618817
29778,470930062081,"4C2W+G7 New Market, Tennessee",111,36.93614648,43.7656943
29779,470930062081,"RP9J+MC Lenoir City, Tennessee",3,37.34470085,48.14983128
29780,470930062081,"2Q33+M3 Oak Ridge, Tennessee",79,37.67569974,45.69531032
29781,470930062081,"2Q33+M3 Oak Ridge, Tennessee",142,37.67569974,45.69531032
29782,470930062081,"P2P4+HF Maryville, Tennessee",17,37.71473287,41.97095586
29783,470930062081,"Q342+JR Maryville, Tennessee",35,38.41412585,41.52160631
29784,470930062081,"2H8F+VQ Dandridge, Tennessee",123,38.75707328,53.92426588
29785,470930062081,"RPCP+R5 Lenoir City, Tennessee",21,38.76130086,48.70925092
29786,470930062081,"VCHG+Q5 Sevierville, Tennessee",93,38.77449182,48.79438746
29787,470930062081,"2P5W+GQ Oak Ridge, Tennessee",90,38.99069355,46.53297119
29788,470930062081,"RP6P+MW Lenoir City, Tennessee",10,39.11847611,49.46823539
29789,470930062081,"VCGG+MM Sevierville, Tennessee",94,39.24879374,49.10611514
29790,470930062081,"VCGG+MJ Sevierville, Tennessee",118,39.24879374,49.10611514
29791,470930062081,"2QCC+4X Oak Ridge, Tennessee",80,39.46706473,48.17135114
29792,470930062081,"QVQX+Q4 Louisville, Tennessee",1,39.47046102,43.27146596
29793,470930062081,"8RPG+XG Jacksboro, Tennessee",136,39.50782267,51.26209107
29794,470930062081,"2Q82+QV Oak Ridge, Tennessee",78,39.77342097,47.98022775
29795,470930062081,"2Q82+QV Oak Ridge, Tennessee",127,39.77342097,47.98022775
29796,470930062081,"2P7J+5R Oak Ridge, Tennessee",85,39.95725228,47.84079038
29797,470930062081,"2P7J+5R Oak Ridge, Tennessee",97,39.95725228,47.84079038
29798,470930062081,"RP2P+RV Lenoir City, Tennessee",11,40.17518446,50.24611241
29799,470930062081,"8RWR+WH LaFollette, Tennessee",126,40.57710721,52.32388693
29800,470930062081,"2QH5+HQ Oak Ridge, Tennessee",105,41.13300395,48.71601548
29801,470930062081,"QPXW+J6 Lenoir City, Tennessee",4,41.3025535,52.29534622
29802,470930062081,"9R3V+3C LaFollette, Tennessee",140,41.56265769,53.24414882
29803,470930062081,"4G87+V3 Jefferson City, Tennessee",135,42.88293031,49.86697232
29804,470930062081,"4G99+Q5 Jefferson City, Tennessee",132,43.19338327,50.21527305
29805,470930062081,"4G98+FH Jefferson City, Tennessee",117,43.2716422,50.29035662
29806,470930062081,"9V87+JP LaFollette, Tennessee",121,43.74994307,55.54231067
29807,470930062081,"QPVQ+88 Lenoir City, Tennessee",14,43.97200917,52.62272642
29808,470930062081,"QPPH+XM Lenoir City, Tennessee",29,44.12534636,52.73742888
29809,470930062081,"VF72+93 Sevierville, Tennessee",96,44.97560743,52.26546206
29810,470930062081,"PJ9J+7H Loudon, Tennessee",131,45.80231126,64.81008538
29811,470930062081,"2MP9+HM Oliver Springs, Tennessee",92,46.12504351,54.43713331
29812,470930062081,"VGP3+78 Kingston, Tennessee",124,46.61817375,67.17198594
29813,470930062081,"9VJM+VG LaFollette, Tennessee",129,46.99118203,58.29593056
29814,470930062081,"PJCV+PG Loudon, Tennessee",128,47.22730471,66.19013202
29815,470930062081,"VCRX+RP Harriman, Tennessee",81,49.52851367,70.73620594
29816,470930062081,"VGJQ+PQ Sevierville, Tennessee",114,52.34644225,60.56419391
29817,470930062081,"RC3F+2F Pigeon Forge, Tennessee",125,52.43367593,57.67006643
29818,470930062081,"MP76+2C Loudon, Tennessee",18,56.37263692,77.76850184
29819,470930062081,"QCMX+MP Pigeon Forge, Tennessee",130,56.39084046,62.76536893
29820,470930062081,"QFG4+V6 Pigeon Forge, Tennessee",137,57.07615881,63.26930285
29821,470930062082,"33M8+P9 Knoxville, Tennessee",133,2.544275456,2.340842506
29822,470930062082,"33JG+97 Knoxville, Tennessee",112,3.901133872,3.319942946
29823,470930062082,"33CF+6R Knoxville, Tennessee",122,5.064081884,4.177334402
29824,470930062082,"2XVW+RQ Powell, Tennessee",120,7.378043788,6.164227787
29825,470930062082,"23M9+39 Knoxville, Tennessee",134,9.659946583,8.5770571
29826,470930062082,"228J+54 Knoxville, Tennessee",100,11.65452978,9.938030913
29827,470930062082,"23FC+W9 Knoxville, Tennessee",106,12.18280627,9.89498122
29828,470930062082,"2X5G+FG Knoxville, Tennessee",99,12.67409449,11.81270676
29829,470930062082,"2X93+55 Powell, Tennessee",102,12.97591158,11.66771441
29830,470930062082,"2X3G+JQ Knoxville, Tennessee",98,13.12653658,12.0583823
29831,470930062082,"3WJW+J8 Heiskell, Tennessee",113,13.63785771,13.29527393
29832,470930062082,"2WCX+GC Powell, Tennessee",115,13.76122111,12.32909386
29833,470930062082,"236G+RW Knoxville, Tennessee",109,13.79796571,11.17327319
29834,470930062082,"238H+38 Knoxville, Tennessee",107,13.89575216,11.0907679
29835,470930062082,"223F+WV Knoxville, Tennessee",101,14.06489901,13.13650394
29836,470930062082,"X3JC+HQ Knoxville, Tennessee",74,16.34798695,17.63930043
29837,470930062082,"X3VH+69 Knoxville, Tennessee",75,16.80469943,13.40732939
29838,470930062082,"X3RH+94 Knoxville, Tennessee",91,17.34757683,13.75577222
29839,470930062082,"X384+FG Knoxville, Tennessee",65,17.55393258,19.64032239
29840,470930062082,"XXGQ+HH Knoxville, Tennessee",83,18.36531197,19.71264739
29841,470930062082,"XXGQ+HH Knoxville, Tennessee",88,18.36531197,19.71264739
29842,470930062082,"24MJ+RQ Knoxville, Tennessee",104,18.43012726,15.94726388
29843,470930062082,"XXJM+8F Knoxville, Tennessee",87,18.44661459,17.23249511
29844,470930062082,"5WWH+HH Norris, Tennessee",110,19.03662073,21.5455673
29845,470930062082,"24PJ+H8 Knoxville, Tennessee",103,19.28560345,16.22237811
29846,470930062082,"X3HV+HG Knoxville, Tennessee",60,19.69802448,21.80326721
29847,470930062082,"X4XF+C6 Knoxville, Tennessee",82,20.19453706,20.81185075
29848,470930062082,"XWM3+8R Knoxville, Tennessee",86,20.30871273,19.47648727
29849,470930062082,"W3X6+X5 Knoxville, Tennessee",49,20.42948994,21.58418716
29850,470930062082,"WXMM+6Q Knoxville, Tennessee",64,20.45247292,23.54108003
29851,470930062082,"W2W9+25 Knoxville, Tennessee",70,20.80719272,20.9818654
29852,470930062082,"W3MV+W7 Knoxville, Tennessee",41,21.01759089,22.20631586
29853,470930062082,"243P+M4 Knoxville, Tennessee",77,21.10590957,21.85393864
29854,470930062082,"WXMX+JJ Knoxville, Tennessee",52,21.1396403,23.21638757
29855,470930062082,"7634+6M Maynardville, Tennessee",138,21.85309692,27.72819279
29856,470930062082,"W3MV+39 Knoxville, Tennessee",53,21.9350709,22.51241445
29857,470930062082,"W3MV+39 Knoxville, Tennessee",63,21.9350709,22.51241445
29858,470930062082,"WXG4+7Q Knoxville, Tennessee",76,22.0020853,26.41474493
29859,470930062082,"WXG3+VJ Knoxville, Tennessee",25,22.21548116,26.62125093
29860,470930062082,"W2RC+PJ Knoxville, Tennessee",46,22.22608044,24.42074228
29861,470930062082,"WWGP+FW Knoxville, Tennessee",108,22.23556958,27.71477335
29862,470930062082,"W2P6+V5 Knoxville, Tennessee",48,22.48731845,24.27223926
29863,470930062082,"W2R8+Q4 Knoxville, Tennessee",71,22.70160558,25.2222665
29864,470930062082,"WXF2+93 Knoxville, Tennessee",23,22.79938017,27.04651055
29865,470930062082,"WXC2+HQ Knoxville, Tennessee",68,22.81823915,27.13675529
29866,470930062082,"WWFR+HR Knoxville, Tennessee",62,22.85582339,27.7424972
29867,470930062082,"WXC2+W7 Knoxville, Tennessee",57,22.90683216,27.21089715
29868,470930062082,"WXF9+C4 Knoxville, Tennessee",27,23.33340541,27.26710776
29869,470930062082,"WWFP+5F Knoxville, Tennessee",24,23.40847736,28.53062659
29870,470930062082,"WWC7+P3 Knoxville, Tennessee",59,23.51405894,30.01952112
29871,470930062082,"W2Q8+V4 Knoxville, Tennessee",45,23.5936154,25.11787404
29872,470930062082,"W2Q8+V4 Knoxville, Tennessee",66,23.5936154,25.11787404
29873,470930062082,"269C+RP Knoxville, Tennessee",84,23.69204152,25.65011028
29874,470930062082,"WWCW+PW Knoxville, Tennessee",69,24.02735565,27.42891543
29875,470930062082,"WW8F+RV Knoxville, Tennessee",56,24.56048377,29.53292775
29876,470930062082,"WW76+C9 Knoxville, Tennessee",39,25.22819525,30.94560133
29877,470930062082,"WW76+C9 Knoxville, Tennessee",40,25.22819525,30.94560133
29878,470930062082,"4V9M+4Q Clinton, Tennessee",141,25.45275066,29.18959305
29879,470930062082,"WVXP+9V Knoxville, Tennessee",43,25.57914795,24.14020421
29880,470930062082,"V3Q7+MM Knoxville, Tennessee",54,25.63366714,30.76036164
29881,470930062082,"3VR6+M3 Clinton, Tennessee",119,25.80292598,26.6453702
29882,470930062082,"WW65+22 Knoxville, Tennessee",26,26.53727593,31.77616271
29883,470930062082,"47MP+W4 Blaine, Tennessee",116,26.54576937,27.00958683
29884,470930062082,"WW55+XV Knoxville, Tennessee",22,26.79159203,31.86942811
29885,470930062082,"WV6V+M2 Knoxville, Tennessee",55,27.18982766,32.65586827
29886,470930062082,"WWV4+3G Knoxville, Tennessee",72,27.40042093,32.61486666
29887,470930062082,"WWV4+3G Knoxville, Tennessee",73,27.40042093,32.61486666
29888,470930062082,"27QH+4X Strawberry Plains, Tennessee",95,27.79404387,31.44339492
29889,470930062082,"W536+GW Knoxville, Tennessee",44,28.44216833,29.76982044
29890,470930062082,"W564+JF Knoxville, Tennessee",42,29.10550013,29.16979503
29891,470930062082,"W564+JF Knoxville, Tennessee",61,29.10550013,29.16979503
29892,470930062082,"VVX2+XW Knoxville, Tennessee",36,29.75568878,37.41622164
29893,470930062082,"VVX2+XW Knoxville, Tennessee",67,29.75568878,37.41622164
29894,470930062082,"VRVH+9W Knoxville, Tennessee",13,29.80542497,39.17211611
29895,470930062082,"2QCC+4X Oak Ridge, Tennessee",80,29.88656759,31.47871772
29896,470930062082,"VW7C+36 Knoxville, Tennessee",8,30.62185474,41.35554252
29897,470930062082,"VW7C+36 Knoxville, Tennessee",19,30.62185474,41.35554252
29898,470930062082,"VW6F+6C Knoxville, Tennessee",2,30.99072715,41.5419272
29899,470930062082,"VRJV+58 Knoxville, Tennessee",7,31.57676324,39.24597123
29900,470930062082,"VRJV+58 Knoxville, Tennessee",20,31.57676324,39.24597123
29901,470930062082,"2Q33+M3 Oak Ridge, Tennessee",79,31.67697099,34.46155295
29902,470930062082,"2Q33+M3 Oak Ridge, Tennessee",142,31.67697099,34.46155295
29903,470930062082,"VW6J+V3 Knoxville, Tennessee",5,31.71086122,42.0814729
29904,470930062082,"VW6J+V3 Knoxville, Tennessee",9,31.71086122,42.0814729
29905,470930062082,"VRJM+8X Farragut, Tennessee",12,32.27580266,39.88375936
29906,470930062082,"R324+P3 Maryville, Tennessee",30,32.38211639,40.05833294
29907,470930062082,"WRJ7+H8 Knoxville, Tennessee",58,32.52895342,30.77713163
29908,470930062082,"2QH5+HQ Oak Ridge, Tennessee",105,32.67554166,33.00368272
29909,470930062082,"2Q82+QV Oak Ridge, Tennessee",78,32.78669953,33.82858472
29910,470930062082,"2Q82+QV Oak Ridge, Tennessee",127,32.78669953,33.82858472
29911,470930062082,"2P5W+GQ Oak Ridge, Tennessee",90,32.9919648,35.29921382
29912,470930062082,"VRXX+X7 Knoxville, Tennessee",28,33.02349892,38.25753311
29913,470930062082,"VRXX+X7 Knoxville, Tennessee",37,33.02349892,38.25753311
29914,470930062082,"Q3V3+PQ Maryville, Tennessee",38,33.39702418,40.86258896
29915,470930062082,"VRFC+WR Knoxville, Tennessee",6,33.44503222,41.17949506
29916,470930062082,"V6GG+R7 Seymour, Tennessee",47,33.75704975,36.46936321
29917,470930062082,"V6GG+R7 Seymour, Tennessee",51,33.75704975,36.46936321
29918,470930062082,"2P7J+5R Oak Ridge, Tennessee",85,33.95852352,36.60703301
29919,470930062082,"2P7J+5R Oak Ridge, Tennessee",97,33.95852352,36.60703301
29920,470930062082,"Q2F6+95 Alcoa, Tennessee",15,34.29556615,42.32556754
29921,470930062082,"8RPG+XG Jacksboro, Tennessee",136,34.62500098,48.50724866
29922,470930062082,"XC75+G5 Kodak, Tennessee",89,34.90441845,45.39339417
29923,470930062082,"Q2JX+88 Maryville, Tennessee",34,35.43058406,42.53976891
29924,470930062082,"Q28G+Q8 Alcoa, Tennessee",31,35.62375759,43.35451121
29925,470930062082,"8RWR+WH LaFollette, Tennessee",126,35.69428552,49.56904452
29926,470930062082,"V69V+HH Seymour, Tennessee",50,35.88354672,38.47245007
29927,470930062082,"Q28H+2W Alcoa, Tennessee",139,36.02144329,43.70922431
29928,470930062082,"Q27H+C9 Alcoa, Tennessee",32,36.02465118,43.71216473
29929,470930062082,"Q26C+F9 Alcoa, Tennessee",33,36.34344274,43.81829228
29930,470930062082,"9R3V+3C LaFollette, Tennessee",140,36.679836,50.4893064
29931,470930062082,"P2R4+G7 Maryville, Tennessee",16,37.76599151,45.82487456
29932,470930062082,"RP9J+MC Lenoir City, Tennessee",3,38.25886764,52.94851767
29933,470930062082,"P2P4+HF Maryville, Tennessee",17,38.62889966,46.76964225
29934,470930062082,"9V87+JP LaFollette, Tennessee",121,38.86712138,52.78746825
29935,470930062082,"Q342+JR Maryville, Tennessee",35,39.32829265,46.3202927
29936,470930062082,"RPCP+R5 Lenoir City, Tennessee",21,39.67546766,53.50793731
29937,470930062082,"4C2W+G7 New Market, Tennessee",111,39.93598663,48.77473831
29938,470930062082,"RP6P+MW Lenoir City, Tennessee",10,40.0326429,54.26692178
29939,470930062082,"2MP9+HM Oliver Springs, Tennessee",92,40.12631476,43.20337594
29940,470930062082,"QVQX+Q4 Louisville, Tennessee",1,40.38462782,48.07015235
29941,470930062082,"RP2P+RV Lenoir City, Tennessee",11,41.08935126,55.0447988
29942,470930062082,"2H8F+VQ Dandridge, Tennessee",123,41.75691343,58.93330989
29943,470930062082,"VCHG+Q5 Sevierville, Tennessee",93,41.77433198,53.80343148
29944,470930062082,"9VJM+VG LaFollette, Tennessee",129,42.10836034,55.54108815
29945,470930062082,"QPXW+J6 Lenoir City, Tennessee",4,42.2167203,57.09403262
29946,470930062082,"VCGG+MM Sevierville, Tennessee",94,42.2486339,54.11515916
29947,470930062082,"VCGG+MJ Sevierville, Tennessee",118,42.2486339,54.11515916
29948,470930062082,"QPVQ+88 Lenoir City, Tennessee",14,44.88617596,57.42141281
29949,470930062082,"QPPH+XM Lenoir City, Tennessee",29,45.03951315,57.53611527
29950,470930062082,"4G87+V3 Jefferson City, Tennessee",135,45.88277047,54.87601633
29951,470930062082,"4G99+Q5 Jefferson City, Tennessee",132,46.19322342,55.22431706
29952,470930062082,"4G98+FH Jefferson City, Tennessee",117,46.27148235,55.29940063
29953,470930062082,"PJ9J+7H Loudon, Tennessee",131,46.71647805,69.60877177
29954,470930062082,"VGP3+78 Kingston, Tennessee",124,47.53234055,71.97067233
29955,470930062082,"VF72+93 Sevierville, Tennessee",96,47.97544759,57.27450607
29956,470930062082,"PJCV+PG Loudon, Tennessee",128,48.14147151,70.98881841
29957,470930062082,"VCRX+RP Harriman, Tennessee",81,50.44268047,75.53489233
29958,470930062082,"VGJQ+PQ Sevierville, Tennessee",114,55.34628241,65.57323793
29959,470930062082,"RC3F+2F Pigeon Forge, Tennessee",125,55.43351608,62.67911044
29960,470930062082,"MP76+2C Loudon, Tennessee",18,57.28680372,82.56718823
29961,470930062082,"QCMX+MP Pigeon Forge, Tennessee",130,59.39068061,67.77441294
29962,470930062082,"QFG4+V6 Pigeon Forge, Tennessee",137,60.07599896,68.27834686
29963,470930062083,"33CF+6R Knoxville, Tennessee",122,4.320810963,3.459716926
29964,470930062083,"33JG+97 Knoxville, Tennessee",112,4.497554174,3.649798556
29965,470930062083,"33M8+P9 Knoxville, Tennessee",133,5.805541783,4.503299263
29966,470930062083,"2XVW+RQ Powell, Tennessee",120,8.490552212,6.636694826
29967,470930062083,"23M9+39 Knoxville, Tennessee",134,8.916675662,7.859439625
29968,470930062083,"228J+54 Knoxville, Tennessee",100,10.44412367,8.426670835
29969,470930062083,"23FC+W9 Knoxville, Tennessee",106,11.43953535,9.177363744
29970,470930062083,"2X5G+FG Knoxville, Tennessee",99,12.06579916,10.83545661
29971,470930062083,"2X93+55 Powell, Tennessee",102,12.26010167,11.8186348
29972,470930062083,"223F+WV Knoxville, Tennessee",101,12.3686672,10.22219816
29973,470930062083,"2X3G+JQ Knoxville, Tennessee",98,12.51824126,11.08113215
29974,470930062083,"236G+RW Knoxville, Tennessee",109,13.05469479,10.45565571
29975,470930062083,"238H+38 Knoxville, Tennessee",107,13.15248124,10.37315042
29976,470930062083,"2WCX+GC Powell, Tennessee",115,13.86007648,12.64901502
