,FacilityID,FacilityRa,Name,IncidentCu,FacilityCu,IncidentID,StartTime,EndTime,StartTimeU,EndTimeUTC,Total_Minu,Total_Trav,Total_Mile,Total_Kilo,Total_Time,Total_Walk,Total_Truc,Total_Tr_1,Shape_Leng,geometry,sg_unpack_idx,customer_PlusCode,customer_Title,placekey,safegraph_place_id,latitude,longitude,open_hours,poi_cbg,visitor_home_cbg,cbg_visitor_name
20,"X4XF+C6 Knoxville, Tennessee",1,"470930020001 - X4XF+C6 Knoxville, Tennessee",2,2,470930020001,,,,,0.0,2.4324072006,0.0,1.11713401802,0.0,0.0,0.0,0.0,1383.11542943,"LINESTRING (2596278.820885817 610593.5560013191, 2596460.032230083 610735.7133844564, 2596841.152836967 611035.2688028559, 2597221.237845162 611382.1410822691, 2596916.559383183 611786.9645107747, 2596636.258999566 612159.5504639472, 2596312.904894956 612607.6673272229, 2596361.995991986 612663.3482530512, 2596578.191253477 612926.5543067013, 2596592.662112647 612941.43277026, 2596684.532247103 613070.8637040484, 2596530.707788551 613205.885933377, 2596427.782154031 613160.1722840769)",,,,,,,,,,,
21,"X3HV+HG Knoxville, Tennessee",1,"470930020002 - X3HV+HG Knoxville, Tennessee",2,2,470930020002,,,,,0.0,3.94345437399,0.0,2.41091035569,0.0,0.0,0.0,0.0,2981.83386441,"LINESTRING (2593864.821792516 608382.8278204059, 2593662.460501183 608195.602162941, 2593561.058437592 608095.104368527, 2593334.746341011 607886.320021387, 2592740.628123658 607305.4998524042, 2592382.081803676 606915.4614207809, 2592171.090617207 606681.5294803091, 2591899.543277333 606923.2711809929, 2591615.85531185 607179.3183083077, 2591380.438144016 607392.7139930238, 2591144.789843959 607617.0298077873, 2591021.012409393 607730.8809987052, 2590836.904843315 607898.0511916887, 2590741.407605186 607797.690182014, 2590692.219033311 607745.6584943553, 2590316.060462031 607347.9852121146, 2590255.273120572 607284.7820371569, 2589873.420816863 606876.069779381, 2589670.424195661 606682.3795212965, 2589559.348291386 606618.0987997688, 2588243.21251748 605890.8161337562, 2587950.054075769 605760.7469977166, 2587890.242825477 605735.2525785897)",,,,,,,,,,,
22,"X3HV+HG Knoxville, Tennessee",1,"470930020003 - X3HV+HG Knoxville, Tennessee",2,2,470930020003,,,,,0.0,5.14979824063,0.0,2.42110975802,0.0,0.0,0.0,0.0,2987.26011339,"LINESTRING (2593268.651287307 605158.5669644709, 2593247.037903399 605368.4682468986, 2593321.671106171 605475.6688978201, 2593266.591599393 606108.0210376084, 2593249.968480109 606329.7656406077, 2592959.768918421 606338.0685930153, 2592614.151929731 606308.7691622881, 2592451.673382161 606432.7031836117, 2592171.090617207 606681.5294803091, 2591899.543277333 606923.2711809929, 2591615.85531185 607179.3183083077, 2591380.438144016 607392.7139930238, 2591144.789843959 607617.0298077873, 2591021.012409393 607730.8809987052, 2590836.904843315 607898.0511916887, 2590741.407605186 607797.690182014, 2590692.219033311 607745.6584943553, 2590316.060462031 607347.9852121146, 2589873.420816863 606876.069779381, 2589670.424195661 606682.3795212965, 2589559.348291386 606618.0987997688, 2589489.137241437 606580.18236231, 2589462.827730869 606565.054001102, 2589383.898516208 606519.6684768769, 2589334.158953013 606493.1145402049, 2589146.953595679 606390.7928334563, 2588807.723554174 606201.4706555869, 2588722.954476786 606152.3209340144, 2588681.931640825 606133.2369569195, 2588509.434050066 606034.8753810513, 2588465.531052022 606012.0890292906, 2588398.275189105 605974.2386529241, 2588243.21251748 605890.8161337562, 2587950.054075769 605760.7469977166, 2587890.242825477 605735.2525785897)",,,,,,,,,,,
23,"X4XF+C6 Knoxville, Tennessee",1,"470930021001 - X4XF+C6 Knoxville, Tennessee",2,2,470930021001,,,,,0.0,4.56445573796,0.0,2.56185419363,0.0,0.0,0.0,0.0,3166.69808257,"LINESTRING (2597132.490991391 608107.1561565008, 2597057.497129807 608021.5300386649, 2596953.542865925 607902.7593632557, 2596800.199883009 608150.6632258982, 2596680.816744789 608333.7660472799, 2596635.423027318 608380.1146941923, 2596596.89240357 608382.9198496618, 2596414.255805742 608480.9071214113, 2596265.930175738 608634.2551139467, 2596069.650438052 608815.6928347589, 2596027.452898316 608851.1884968047, 2595894.629585502 608972.1053297955, 2595785.942543883 609071.6993253047, 2595677.256245424 609171.2936377461, 2595417.847246112 609398.701629817, 2595160.927517141 609648.0120320041, 2594937.491079259 609854.356655798, 2594623.518531411 610142.488777132, 2594454.586032692 610291.759108463, 2594351.98115304 610384.2076879415, 2594204.1479869 610515.7307357322, 2593938.689980581 610750.3029211364, 2594129.405489425 610961.9645107865, 2594356.946082244 611112.5254991245, 2594415.388325992 611146.5588018558, 2594687.288541955 611298.0819149375, 2594982.530891704 611464.6772676816, 2595291.532770435 611678.9071253717, 2595439.762182722 611802.2724301555, 2595593.905240032 611925.7666799177, 2595884.600850905 612165.0940020183, 2596139.802996043 612403.6549059587, 2596312.904894956 612607.6673272229, 2596361.995991986 612663.3482530512, 2596578.191253477 612926.5543067013, 2596592.662112647 612941.43277026, 2596684.532247103 613070.8637040484, 2596530.707788551 613205.885933377, 2596427.782154031 613160.1722840769)",24,"X4XF+C6 Knoxville, Tennessee",Save A Lot,226-222@8g9-gwq-nh5,sg:8ae56cf8c6874025bab13582f1b29d26,35.998607,-83.877009,,470930000000.0,470930021001,9.0
24,"X3HV+HG Knoxville, Tennessee",1,"470930021002 - X3HV+HG Knoxville, Tennessee",2,2,470930021002,,,,,0.0,7.49716018086,0.0,4.8656668913,0.0,0.0,0.0,0.0,5990.58309892,"LINESTRING (2599096.679907015 603604.1931171617, 2598573.988624979 603335.694100635, 2598351.56033936 603356.3417808156, 2598167.402325539 603250.3866651037, 2597936.274210946 602990.4879254501, 2597614.287883337 602961.6433936399, 2597559.897704298 602876.7175383684, 2597601.519458963 602731.9800625461, 2597529.61554934 602635.7507240757, 2597283.594899138 602652.253078736, 2597012.599338952 602864.8315744075, 2596783.152679753 602663.2354367019, 2596284.170388938 602743.4378219465, 2595729.492292916 602662.2364328775, 2595375.431209461 602610.875889144, 2595312.280630589 602656.8422595401, 2594929.028195319 602586.6498576928, 2594285.482473642 602645.5542319571, 2594121.434099557 602703.9063841712, 2593570.125379776 602877.6917777584, 2593308.061266886 602952.1376895437, 2592723.906903712 603139.7942858649, 2592005.30334968 603386.464044145, 2591679.575288114 603394.015478055, 2591359.763871624 603401.6975847512, 2590829.990726388 603401.2283307594, 2590688.304596025 603383.619113292, 2590493.446523783 603361.2269540826, 2590446.19164978 603356.5707927484, 2590171.693150968 603321.547322336, 2589950.287663401 603294.9480350858, 2589543.443841742 603220.6796067923, 2588937.853572 602890.9270974449, 2588671.7604382 602739.5852467536, 2588452.375442824 602618.3742773255, 2588282.580364353 602530.9957097544, 2588138.241537817 602498.7782761998, 2588085.068115839 602493.9992400414, 2588064.359168894 602493.556087477, 2588034.775224186 602492.9230437622, 2587946.567520565 602603.9073990395, 2587996.392365168 602765.1781007899, 2588007.44722673 602801.8248014764, 2588057.738613233 602941.2595615176, 2588060.54123067 602948.6016331112, 2588133.875853148 603117.657993985, 2588165.015464032 603183.8626198778, 2588514.24196446 603737.4924831536, 2588554.176904235 603807.5270776009, 2588713.759271441 604094.9449766272, 2588486.428558073 604621.6652415063, 2588372.76484512 604954.2054932087, 2588221.814406977 605369.6914932756, 2588149.649226007 605561.1211575596, 2588055.610052627 605806.6981106899, 2587950.054075769 605760.7469977166, 2587890.242825477 605735.2525785897)",,,,,,,,,,,
25,"W3MV+W7 Knoxville, Tennessee",1,"470930022001 - W3MV+W7 Knoxville, Tennessee",1,2,470930022001,,,,,0.0,7.56093898758,0.0,5.50829485164,0.0,0.0,0.0,0.0,6783.29096347,"LINESTRING (2596614.237478693 599008.1309152767, 2596492.912245577 598986.7739412807, 2596489.599244887 598866.5479820612, 2595971.179049126 598611.3605220377, 2595849.552669788 598623.2894051389, 2595520.65277064 598638.0120709754, 2594873.619726111 598580.3164804766, 2594773.631921159 598960.46176856, 2594567.147708345 598926.8682745384, 2593785.508958098 598797.1074755128, 2593639.821497733 598826.7312476534, 2593359.129868213 598802.4678291191, 2592939.900643081 598888.0908083044, 2593068.613016408 598410.2518790766, 2593081.782808959 598348.6385620844, 2592562.440218862 598271.9032134712, 2592376.602778521 598104.0527622796, 2592150.651953727 598011.801228877, 2592005.118882975 598034.1546024038, 2591766.294865447 598127.320838808, 2591473.368314493 598121.0175625592, 2591127.573585781 598095.3753032763, 2590900.132717891 598072.2807569376, 2590808.329977496 598073.9488917943, 2590615.6912987 598084.3737145315, 2590634.382784373 598041.083169508, 2590672.156615353 597936.3053259759, 2590783.055535718 597734.7914318455, 2591240.02267892 597271.2827136908, 2591643.775847672 596529.9189818833, 2591720.039729798 596287.612219936, 2591722.815027538 595883.5193453568, 2591489.267434325 595317.7783050056, 2591219.808737687 594769.4726645933, 2591063.716276201 594318.2725981986, 2590904.37186984 593604.8515126958, 2590911.241717727 593422.9486254615, 2591030.189024943 593123.301571014, 2590904.422232916 593051.4196580569, 2590521.434077589 592824.7316746169, 2590445.427513393 592779.4071444962, 2590354.780154663 592726.4869134178, 2590270.12918547 592670.0543305589, 2590124.267682366 592568.6163204635, 2589972.876450947 592448.8554049495, 2588310.295742047 591138.8803190464, 2588228.751730902 591075.2387868224, 2588077.111277137 590966.4056762293, 2587969.163319772 590891.2771408657, 2587837.771614702 590804.7243720535, 2587697.577781102 590714.3433566306, 2587845.086422973 590462.6274943942, 2587915.881744358 590336.7066411383, 2587943.530489744 590289.9650158624, 2587983.48474649 590221.6407836303, 2588063.394078508 590084.9922638041, 2588100.233498435 590023.8832053244, 2588164.800357445 589912.3936762367, 2588244.711342441 589775.7457631024, 2588237.315540595 589771.7811733524)",2658,"W3MV+W7 Knoxville, Tennessee",United Grocery Outlet,zzy-222@8g9-mhd-dd9,sg:279869dae00b49a88c6bf4b53e79f874,35.934756,-83.906981,,470930000000.0,470930022001,4.0
26,"W3MV+W7 Knoxville, Tennessee",1,"470930022002 - W3MV+W7 Knoxville, Tennessee",1,2,470930022002,,,,,0.0,4.02202211434,0.0,2.81459129276,0.0,0.0,0.0,0.0,3484.35236109,"LINESTRING (2593630.735574245 594615.112665754, 2593624.061523977 594482.6542220017, 2593601.852848921 594139.9193273112, 2593532.631352332 593231.8130570099, 2593193.38110564 593311.8781063245, 2593139.720190435 593328.9257630277, 2592211.78054191 593523.7472016288, 2592107.734090619 593543.3527619339, 2591802.767178044 593544.070002629, 2591661.502916527 593504.6199316777, 2591556.063298299 593451.3774702159, 2591459.579367138 593394.6867430599, 2591275.567247254 593277.8581264801, 2591158.679841578 593206.1658384337, 2591030.189024943 593123.301571014, 2590904.422232916 593051.4196580569, 2590521.434077589 592824.7316746169, 2590445.427513393 592779.4071444962, 2590354.780154663 592726.4869134178, 2590270.12918547 592670.0543305589, 2590124.267682366 592568.6163204635, 2588228.751730902 591075.2387868224, 2588077.111277137 590966.4056762293, 2587969.163319772 590891.2771408657, 2587837.771614702 590804.7243720535, 2587697.577781102 590714.3433566306, 2587845.086422973 590462.6274943942, 2587915.881744358 590336.7066411383, 2587983.48474649 590221.6407836303, 2588100.233498435 590023.8832053244, 2588164.800357445 589912.3936762367, 2588244.711342441 589775.7457631024, 2588237.315540595 589771.7811733524)",,,,,,,,,,,
27,"W3MV+W7 Knoxville, Tennessee",1,"470930022003 - W3MV+W7 Knoxville, Tennessee",2,2,470930022003,,,,,0.0,9.88035529038,0.0,7.38290652957,0.0,0.0,0.0,0.0,9108.61161338,"LINESTRING (2599138.460381958 594267.2318532156, 2599660.893605953 594748.3055665027, 2599985.38662839 595345.2265305273, 2600406.520726688 595718.5162399845, 2600336.43947152 596081.0906269114, 2600089.475461437 596545.3973151012, 2599768.703477805 597000.8149314978, 2599336.03165662 597293.5923573237, 2599004.551310743 597290.0142656855, 2598653.474102778 597642.8349824242, 2598414.67370509 597597.5879636463, 2598157.05953685 597464.5493160948, 2597799.97900381 597413.0948693402, 2597673.06138288 597395.7730910521, 2597008.566003852 597323.0868520301, 2596535.648609354 597425.6985316775, 2596246.225873442 597393.9359309447, 2595965.322960281 597242.2067465485, 2595723.005043612 597222.3932600094, 2595669.66495141 597224.8790085469, 2595326.112116598 597232.0045906751, 2594536.248161917 597480.7132441869, 2593721.941128938 597765.3252129211, 2593177.716197335 597881.0161295494, 2593081.782808959 598348.6385620844, 2592562.440218862 598271.9032134712, 2592376.602778521 598104.0527622796, 2592150.651953727 598011.801228877, 2592005.118882975 598034.1546024038, 2591766.294865447 598127.320838808, 2591473.368314493 598121.0175625592, 2591127.573585781 598095.3753032763, 2590900.132717891 598072.2807569376, 2590808.329977496 598073.9488917943, 2590615.6912987 598084.3737145315, 2590634.382784373 598041.083169508, 2590672.156615353 597936.3053259759, 2590783.055535718 597734.7914318455, 2591240.02267892 597271.2827136908, 2591643.775847672 596529.9189818833, 2591720.039729798 596287.612219936, 2591722.815027538 595883.5193453568, 2591489.267434325 595317.7783050056, 2591219.808737687 594769.4726645933, 2591063.716276201 594318.2725981986, 2590904.37186984 593604.8515126958, 2590911.241717727 593422.9486254615, 2591030.189024943 593123.301571014, 2590904.422232916 593051.4196580569, 2590521.434077589 592824.7316746169, 2590445.427513393 592779.4071444962, 2590354.780154663 592726.4869134178, 2590270.12918547 592670.0543305589, 2590124.267682366 592568.6163204635, 2589972.876450947 592448.8554049495, 2588310.295742047 591138.8803190464, 2588228.751730902 591075.2387868224, 2588077.111277137 590966.4056762293, 2587969.163319772 590891.2771408657, 2587837.771614702 590804.7243720535, 2587697.577781102 590714.3433566306, 2587845.086422973 590462.6274943942, 2587915.881744358 590336.7066411383, 2587983.48474649 590221.6407836303, 2588063.394078508 590084.9922638041, 2588100.233498435 590023.8832053244, 2588164.800357445 589912.3936762367, 2588244.711342441 589775.7457631024, 2588237.315540595 589771.7811733524)",,,,,,,,,,,
28,"W3MV+W7 Knoxville, Tennessee",1,"470930023001 - W3MV+W7 Knoxville, Tennessee",1,2,470930023001,,,,,0.0,3.97110015601,0.0,2.25964926354,0.0,0.0,0.0,0.0,2792.62949276,"LINESTRING (2588723.359855878 593450.5228345164, 2588959.869374312 593435.6938612431, 2588984.937127391 593785.7671890524, 2588836.738263146 593793.5154182619, 2588501.792425899 593811.830287139, 2588347.909193229 593808.5364533339, 2588309.361733923 593119.5625013488, 2588046.055903472 593110.2879349769, 2587812.577225851 593090.7304296322, 2587765.305195551 593086.0786948934, 2586908.648720188 593133.3126159782, 2586750.792305762 593177.2754947072, 2586606.249832576 593152.3445016209, 2586660.132006065 592986.0087672314, 2586793.28269958 592573.7776730602, 2586821.937392828 592479.7235055924, 2586923.710584136 592150.5659847265, 2587254.833791394 591480.4132960849, 2587282.480450879 591433.670796748, 2587623.824395326 590840.2013980293, 2587697.577781102 590714.3433566306, 2587845.086422973 590462.6274943942, 2587915.881744358 590336.7066411383, 2587983.48474649 590221.6407836303, 2588100.233498435 590023.8832053244, 2588164.800357445 589912.3936762367, 2588244.711342441 589775.7457631024, 2588237.315540595 589771.7811733524)",,,,,,,,,,,
29,"W3MV+W7 Knoxville, Tennessee",1,"470930023002 - W3MV+W7 Knoxville, Tennessee",2,2,470930023002,,,,,0.0,3.69996280689,0.0,1.74632740802,0.0,0.0,0.0,0.0,2147.2946495,"LINESTRING (2592252.491338365 590193.2210833138, 2591727.107390562 589905.0780290985, 2591708.487836237 589944.7284749771, 2591419.241538734 590451.8877690971, 2591287.857483263 590365.3194625437, 2590934.198044712 590150.1805426633, 2590887.703308544 590109.1304767875, 2590674.774086189 589958.9161807575, 2590636.923557505 589928.9752398551, 2590462.311522867 589786.867452946, 2590400.001409062 589792.8115469165, 2589857.502613381 590097.935775898, 2589881.790550494 590346.0447991897, 2589901.563806654 590528.5187953392, 2589341.271200743 590145.1224299339, 2589058.62745075 589931.5290294816, 2588962.43888692 589860.2896041526, 2588554.469127837 589552.9922052319, 2588434.989503523 589463.0510427339, 2588358.348063178 589585.2046395432, 2588306.16379656 589671.4719465519, 2588244.711342441 589775.7457631024, 2588237.315540595 589771.7811733524)",,,,,,,,,,,
30,"W3MV+W7 Knoxville, Tennessee",1,"470930024001 - W3MV+W7 Knoxville, Tennessee",2,2,470930024001,,,,,0.0,4.76951866109,0.0,2.08176177475,0.0,0.0,0.0,0.0,2571.4244904,"LINESTRING (2586063.169280861 585989.8642556126, 2585819.251851972 585762.5658485846, 2585598.279433386 585987.2395105573, 2585362.354987797 586218.8784548221, 2585241.47282729 586332.8161703012, 2585126.666668896 586439.6012960246, 2585242.74419507 586551.3017352667, 2585118.671416305 586676.0948110468, 2585006.827045859 586782.9437136839, 2585085.19800867 586857.4311881668, 2585399.143598188 587133.5473319042, 2585474.785404761 587197.0548294407, 2585938.283971914 587541.9004946244, 2586277.678400315 587734.8265445429, 2586668.94825299 587994.4011565881, 2586511.859892711 588278.6871205611, 2586754.26597174 588436.7811839865, 2587136.797904138 588688.894130491, 2587637.092859679 588972.6571865833, 2587681.178460719 588988.1634999702, 2587954.33726602 589092.3102960838, 2588118.06067396 589190.4776219369, 2588173.284113242 589238.9920463845, 2588202.414714331 589261.4611828033, 2588228.585233852 589283.8670031307, 2588260.675515853 589306.3994888765, 2588295.647380131 589332.6345441265, 2588434.989503523 589463.0510427339, 2588358.348063178 589585.2046395432, 2588306.16379656 589671.4719465519, 2588244.711342441 589775.7457631024, 2588237.315540595 589771.7811733524)",2653,"W3MV+W7 Knoxville, Tennessee",United Grocery Outlet,zzy-222@8g9-mhd-dd9,sg:279869dae00b49a88c6bf4b53e79f874,35.934756,-83.906981,,470930000000.0,470930024001,4.0
31,"W3MV+W7 Knoxville, Tennessee",1,"470930024002 - W3MV+W7 Knoxville, Tennessee",1,2,470930024002,,,,,0.0,5.68892731713,0.0,2.80437862249,0.0,0.0,0.0,0.0,3448.92452836,"LINESTRING (2584679.200270471 590351.4149200629, 2584722.535730027 589984.5977200322, 2584651.950011809 589822.8929464157, 2584501.992466566 589634.013339988, 2584029.034860323 589456.474020503, 2583983.555947999 589506.4813993915, 2583617.121254183 589192.8553969252, 2583228.158577597 588824.1416834722, 2583452.461650243 588719.6732469542, 2583705.978022921 588634.0318295618, 2583852.014536262 588589.8012752231, 2583911.597696693 588572.8619892728, 2584531.130651133 588542.3390379975, 2584860.429360713 588374.5767906477, 2585022.42997959 588276.0767837771, 2585058.412962824 588254.9968600215, 2585121.499719079 588212.6478199069, 2585226.04033177 588309.5387554292, 2585752.390851402 588761.308680811, 2586092.31473365 588928.7572681877, 2586209.775184171 588974.9537680775, 2586302.827703689 588638.3264917794, 2586358.278001497 588537.561628824, 2586404.538572776 588451.1649799956, 2586511.859892711 588278.6871205611, 2586754.26597174 588436.7811839865, 2587136.797904138 588688.894130491, 2587637.092859679 588972.6571865833, 2587681.178460719 588988.1634999702, 2587954.33726602 589092.3102960838, 2588118.06067396 589190.4776219369, 2588173.284113242 589238.9920463845, 2588202.414714331 589261.4611828033, 2588228.585233852 589283.8670031307, 2588260.675515853 589306.3994888765, 2588295.647380131 589332.6345441265, 2588434.989503523 589463.0510427339, 2588358.348063178 589585.2046395432, 2588306.16379656 589671.4719465519, 2588244.711342441 589775.7457631024, 2588237.315540595 589771.7811733524)",2654,"W3MV+W7 Knoxville, Tennessee",United Grocery Outlet,zzy-222@8g9-mhd-dd9,sg:279869dae00b49a88c6bf4b53e79f874,35.934756,-83.906981,,470930000000.0,470930024002,4.0
32,"W2W9+25 Knoxville, Tennessee",1,"470930026001 - W2W9+25 Knoxville, Tennessee",2,2,470930026001,,,,,0.0,3.30416535445,0.0,1.89051564205,0.0,0.0,0.0,0.0,2334.06736985,"LINESTRING (2570660.464390296 595037.4113207856, 2570635.370454711 595051.4533651154, 2570542.282837979 595257.0526035202, 2570514.440206546 595314.729026817, 2570572.185474209 595385.1076085584, 2570522.805273737 595624.3844684267, 2570144.482295976 595452.6791952765, 2569751.510479786 595273.3932702274, 2569725.104717572 595261.9219922562, 2569352.842038032 595083.0715051061, 2568904.465925196 594862.5972846568, 2568790.113721624 594809.2534406636, 2568646.470653232 594740.7393374372, 2568453.048454503 594645.7078599758, 2568110.437688198 594463.8469859513, 2567897.125436049 594328.3572342627, 2567786.180419748 594253.2423284914, 2567348.162691845 593960.1882619882, 2566927.365403291 593692.983400543, 2566863.012528223 593655.2442482479, 2566524.091026213 593437.0693771221, 2566480.227088072 593410.6770518954, 2566156.171813738 593189.1728638251, 2565951.944476292 593042.9625264417, 2565811.921235679 592941.7688837504, 2565718.728828896 592885.0486159306)",,,,,,,,,,,
33,"X384+FG Knoxville, Tennessee",1,"470930026002 - X384+FG Knoxville, Tennessee",1,1,470930026002,,,,,0.0,6.17129238113,0.0,2.84934200275,0.0,0.0,0.0,0.0,3515.94675974,"LINESTRING (2571439.872163294 597361.9965731228, 2572088.789892541 597757.8163545674, 2572575.336769808 597848.0631345173, 2572738.834621121 597815.0645347664, 2572856.509769732 597708.2910869725, 2573064.10106521 597264.7853051765, 2573236.337730567 596955.2583573688, 2573352.801881762 596906.7171718606, 2573468.962319128 596872.733752604, 2573572.685583101 596725.6212943507, 2573619.421106802 596755.7254361403, 2574051.644315804 597037.8329259912, 2574731.407197332 597514.4588647357, 2575343.856134096 597953.2806812203, 2575387.628960235 597983.3258068066, 2575879.35693608 598390.5019000564, 2575994.197888835 598560.3958848123, 2576025.046116656 598783.1425492902, 2576019.109488219 598925.0161809612, 2575980.77910769 599058.9281705731, 2575834.178907856 599274.311754722, 2575983.470972206 599353.9040418741, 2576097.486786186 599421.8337374736, 2576149.980018904 599459.345249895, 2576590.326475008 599774.4316073369, 2576919.534279836 600025.2927761421, 2577038.468279552 600140.6627051737, 2577093.7646643 600185.5166926049, 2576859.908454124 600468.2399246261, 2576771.279721059 600601.0945475196, 2576755.240664881 600801.0117812316, 2576765.086987226 600895.8839888517, 2576777.509786975 601009.0156497986, 2576940.751541747 600997.4821318791)",4303,"X384+FG Knoxville, Tennessee",Food City,zzw-222@8g9-mhn-vj9,sg:c89ae590764e4186820fc46311fdccf8,35.96643,-83.942448,,470930000000.0,470930026002,4.0
