StoreID,customer_Title,customer_PlusCode,placekey,safegraph_place_id,latitude,longitude,visitor_home_cbgs_key,visitor_home_cbgs_value,TotalPop,Hispanic,White,Black,Asian,Hispanic_Frac,White_Frac,Black_Frac,Asian_Frac,census_block_group,PopulDetermPoverty_Under50,PopulDetermPoverty_50to99,PopulDetermPoverty,BelowPovertyLine_frac
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,8,4397,48,1120,0,0,0.038866397,0.906882591,0,0,4.70E+11,21,77,1235,0.079352227
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,16,732,107,949,14,9,0.094356261,0.83686067,0.012345679,0.007936508,4.70E+11,84,217,1134,0.265432099
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.70E+11,4,1919,107,949,14,9,0.094356261,0.83686067,0.012345679,0.007936508,4.70E+11,84,217,1134,0.265432099
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.70E+11,4,644,107,949,14,9,0.094356261,0.83686067,0.012345679,0.007936508,4.70E+11,84,217,1134,0.265432099
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.70E+11,4,1107,107,949,14,9,0.094356261,0.83686067,0.012345679,0.007936508,4.70E+11,84,217,1134,0.265432099
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,17,909,107,949,14,9,0.094356261,0.83686067,0.012345679,0.007936508,4.70E+11,84,217,1134,0.265432099
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,9,1199,107,949,14,9,0.094356261,0.83686067,0.012345679,0.007936508,4.70E+11,84,217,1134,0.265432099
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.71E+11,15,1228,32,2174,14,0,0.013852814,0.941125541,0.006060606,0,4.71E+11,13,141,2310,0.066666667
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.71E+11,4,2401,32,2174,14,0,0.013852814,0.941125541,0.006060606,0,4.71E+11,13,141,2310,0.066666667
77,Food City,"P2P4+HF Maryville, Tennessee",zzw-223@8g9-m6w-8vz,sg:5e5ee80545da438882064784ceb58e3f,35.736354,-83.993834,4.71E+11,4,1806,32,2174,14,0,0.013852814,0.941125541,0.006060606,0,4.71E+11,13,141,2310,0.066666667
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.71E+11,4,1937,32,2174,14,0,0.013852814,0.941125541,0.006060606,0,4.71E+11,13,141,2310,0.066666667
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,4,3885,32,2174,14,0,0.013852814,0.941125541,0.006060606,0,4.71E+11,13,141,2310,0.066666667
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,14,1353,0,561,0,0,0,0.957337884,0,0,4.70E+11,27,29,586,0.09556314
68,Food City,"XC75+G5 Kodak, Tennessee",zzw-223@8g9-gyj-q75,sg:946c8fea84364aa298113ea2081a6295,35.963867,-83.592075,4.70E+11,4,1699,0,561,0,0,0,0.957337884,0,0,4.70E+11,27,29,586,0.09556314
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,14,1939,0,1368,0,0,0,1,0,0,4.70E+11,14,347,1368,0.263888889
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,14,313,0,1368,0,0,0,1,0,0,4.70E+11,14,347,1368,0.263888889
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.70E+11,4,1197,0,1368,0,0,0,1,0,0,4.70E+11,14,347,1368,0.263888889
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,6,1006,0,1368,0,0,0,1,0,0,4.70E+11,14,347,1368,0.263888889
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,4,1175,0,1368,0,0,0,1,0,0,4.70E+11,14,347,1368,0.263888889
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,1.21E+11,14,1292,1263,2441,98,0,0.327796522,0.633532312,0.025434726,0,1.21E+11,340,636,3843,0.253968254
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,12,847,227,1171,189,0,0.143037177,0.737870195,0.119092628,0,4.70E+11,174,141,1587,0.198487713
39,La Lupita Mexican Store and Restaurant #2,"Q3V3+PQ Maryville, Tennessee",225-222@8g9-m6k-68v,sg:ab032813cb544af1a450d9a18a79757a,35.79429,-83.945606,4.70E+11,4,2410,227,1171,189,0,0.143037177,0.737870195,0.119092628,0,4.70E+11,174,141,1587,0.198487713
58,Food City,"Q2JX+88 Maryville, Tennessee",224-222@8g9-m56-j35,sg:4c7b32be01cf4b749780f8dd757af492,35.780773,-83.951619,4.70E+11,16,926,227,1171,189,0,0.143037177,0.737870195,0.119092628,0,4.70E+11,174,141,1587,0.198487713
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,11,1555,227,1171,189,0,0.143037177,0.737870195,0.119092628,0,4.70E+11,174,141,1587,0.198487713
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.70E+11,4,1326,227,1171,189,0,0.143037177,0.737870195,0.119092628,0,4.70E+11,174,141,1587,0.198487713
105,Kroger,"VW6J+V3 Knoxville, Tennessee",zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,4.70E+11,4,973,227,1171,189,0,0.143037177,0.737870195,0.119092628,0,4.70E+11,174,141,1587,0.198487713
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,4,1352,227,1171,189,0,0.143037177,0.737870195,0.119092628,0,4.70E+11,174,141,1587,0.198487713
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,12,3965,58,1387,321,66,0.030639197,0.732699419,0.169572108,0.034865293,4.70E+11,33,106,607,0.228995058
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,4,971,58,1387,321,66,0.030639197,0.732699419,0.169572108,0.034865293,4.70E+11,33,106,607,0.228995058
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,4,1317,58,1387,321,66,0.030639197,0.732699419,0.169572108,0.034865293,4.70E+11,33,106,607,0.228995058
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,5,1781,58,1387,321,66,0.030639197,0.732699419,0.169572108,0.034865293,4.70E+11,33,106,607,0.228995058
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,10,2109,0,1091,0,17,0,0.98465704,0,0.01534296,4.70E+11,47,35,1108,0.07400722
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,12,454,0,1091,0,17,0,0.98465704,0,0.01534296,4.70E+11,47,35,1108,0.07400722
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,8,1515,0,1091,0,17,0,0.98465704,0,0.01534296,4.70E+11,47,35,1108,0.07400722
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,9,2591,52,800,0,0,0.061032864,0.938967136,0,0,4.70E+11,8,11,852,0.022300469
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,9,372,52,800,0,0,0.061032864,0.938967136,0,0,4.70E+11,8,11,852,0.022300469
57,Target Grocery,"WXC2+HQ Knoxville, Tennessee",222-223@8g9-m9p-q4v,sg:08c8687602b4424db446d20428e97dc0,35.921766,-84.047911,4.70E+11,4,1344,52,800,0,0,0.061032864,0.938967136,0,0,4.70E+11,8,11,852,0.022300469
58,Food City,"Q2JX+88 Maryville, Tennessee",224-222@8g9-m56-j35,sg:4c7b32be01cf4b749780f8dd757af492,35.780773,-83.951619,4.70E+11,13,999,52,800,0,0,0.061032864,0.938967136,0,0,4.70E+11,8,11,852,0.022300469
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,6,2187,52,800,0,0,0.061032864,0.938967136,0,0,4.70E+11,8,11,852,0.022300469
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,9,1491,0,1005,0,9,0,0.963566635,0,0.008628955,4.70E+11,64,128,1043,0.184084372
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,11,504,0,1005,0,9,0,0.963566635,0,0.008628955,4.70E+11,64,128,1043,0.184084372
58,Food City,"Q2JX+88 Maryville, Tennessee",224-222@8g9-m56-j35,sg:4c7b32be01cf4b749780f8dd757af492,35.780773,-83.951619,4.70E+11,4,1674,0,1005,0,9,0,0.963566635,0,0.008628955,4.70E+11,64,128,1043,0.184084372
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,4,1158,0,1005,0,9,0,0.963566635,0,0.008628955,4.70E+11,64,128,1043,0.184084372
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,4,763,0,1005,0,9,0,0.963566635,0,0.008628955,4.70E+11,64,128,1043,0.184084372
121,Food City,"WXF9+C4 Knoxville, Tennessee",222-225@8g9-m9t-cqz,sg:dc6bf6ca9e1d47aca9a9e795f2b6a530,35.92361,-84.032175,4.70E+11,4,1872,0,1005,0,9,0,0.963566635,0,0.008628955,4.70E+11,64,128,1043,0.184084372
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,8,1827,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
39,La Lupita Mexican Store and Restaurant #2,"Q3V3+PQ Maryville, Tennessee",225-222@8g9-m6k-68v,sg:ab032813cb544af1a450d9a18a79757a,35.79429,-83.945606,4.70E+11,4,2554,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,4,1516,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
58,Food City,"Q2JX+88 Maryville, Tennessee",224-222@8g9-m56-j35,sg:4c7b32be01cf4b749780f8dd757af492,35.780773,-83.951619,4.70E+11,17,1157,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.70E+11,4,1341,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,4,1853,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
114,Whole Foods Market,"WXMM+6Q Knoxville, Tennessee",228-222@8g9-xqx-6ff,sg:cd9e3deb9513498b8091a4ec68b790e2,35.933085,-84.015477,4.70E+11,6,1119,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,5,988,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
118,ALDI,"W2P6+V5 Knoxville, Tennessee",zzw-223@8g9-mkf-h5z,sg:ee4c7779e4ed41b2a6107c51a658cfa5,35.937089,-83.989496,4.70E+11,4,1072,0,1056,33,146,0,0.821789883,0.025680934,0.113618677,4.70E+11,56,256,1285,0.242801556
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,7,1022,18,951,0,21,0.018108652,0.956740443,0,0.021126761,4.70E+11,22,75,994,0.097585513
40,Ingles Markets,"RP2P+RV Lenoir City, Tennessee",222-224@8g8-ywb-9s5,sg:be38cd5a8dfc47538d913e8adff75d64,35.802089,-84.262811,4.70E+11,4,1628,18,951,0,21,0.018108652,0.956740443,0,0.021126761,4.70E+11,22,75,994,0.097585513
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,8,449,18,951,0,21,0.018108652,0.956740443,0,0.021126761,4.70E+11,22,75,994,0.097585513
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,4,1153,18,951,0,21,0.018108652,0.956740443,0,0.021126761,4.70E+11,22,75,994,0.097585513
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,6,2212,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
63,Express by Food City,"QCMX+MP Pigeon Forge, Tennessee",zzw-222@8g9-ff2-bkz,sg:1d66bfa80a534ac8967bb08280f518c6,35.784376,-83.550701,4.70E+11,4,662,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.70E+11,4,1230,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,9,2370,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
97,Walmart Supercenter,"WWGP+FW Knoxville, Tennessee",222-222@8g9-m9r-q75,sg:d447efccc2824421aa4615463b58df40,35.926442,-84.062571,4.70E+11,4,1085,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.70E+11,4,1574,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
111,Kroger,"V6GG+R7 Seymour, Tennessee",222-223@8g9-gsd-gc5,sg:7279cfa6cf2c4e24a9e33cb1f4e10b87,35.876967,-83.774314,4.70E+11,4,1109,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,4,1394,0,753,0,0,0,0.87456446,0,0,4.70E+11,61,111,779,0.220795892
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,5,2141,6,622,0,7,0.009345794,0.968847352,0,0.010903427,4.70E+11,92,71,632,0.257911392
39,La Lupita Mexican Store and Restaurant #2,"Q3V3+PQ Maryville, Tennessee",225-222@8g9-m6k-68v,sg:ab032813cb544af1a450d9a18a79757a,35.79429,-83.945606,4.70E+11,4,1579,6,622,0,7,0.009345794,0.968847352,0,0.010903427,4.70E+11,92,71,632,0.257911392
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.70E+11,4,1604,6,622,0,7,0.009345794,0.968847352,0,0.010903427,4.70E+11,92,71,632,0.257911392
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,4,1146,6,622,0,7,0.009345794,0.968847352,0,0.010903427,4.70E+11,92,71,632,0.257911392
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,2.61E+11,5,2653,144,2469,168,58,0.049433574,0.847579815,0.057672503,0.019910745,2.61E+11,68,23,2900,0.03137931
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,1.21E+11,4,2670,83,1465,8,6,0.053137004,0.937900128,0.005121639,0.003841229,1.21E+11,33,0,1562,0.021126761
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,3.71E+11,4,4383,61,2417,353,44,0.021217391,0.840695652,0.122782609,0.015304348,3.71E+11,130,180,2875,0.107826087
124,Kroger Grocery Pickup and Delivery,"WW76+C9 Knoxville, Tennessee",zzw-222@8g9-m96-68v,sg:6a4ce399508342bf9690543dac6a4bae,35.913714,-84.089227,3.71E+11,4,840,61,2417,353,44,0.021217391,0.840695652,0.122782609,0.015304348,3.71E+11,130,180,2875,0.107826087
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.71E+11,4,2771,358,1798,0,0,0.166048237,0.833951763,0,0,4.71E+11,56,444,2156,0.231910946
40,Ingles Markets,"RP2P+RV Lenoir City, Tennessee",222-224@8g8-ywb-9s5,sg:be38cd5a8dfc47538d913e8adff75d64,35.802089,-84.262811,4.71E+11,4,1868,358,1798,0,0,0.166048237,0.833951763,0,0,4.71E+11,56,444,2156,0.231910946
48,Food Lion,"MP76+2C Loudon, Tennessee",222-223@8g8-zbd-kfz,sg:8da6010596d74ea4bb8dda55e98ed7bf,35.662557,-84.288924,4.71E+11,6,778,358,1798,0,0,0.166048237,0.833951763,0,0,4.71E+11,56,444,2156,0.231910946
54,Walmart Supercenter,"VVX2+XW Knoxville, Tennessee",222-223@8g9-mbq-rp9,sg:11523b7059fd46dcbdfd5dfea9352337,35.899963,-84.147615,4.71E+11,4,730,358,1798,0,0,0.166048237,0.833951763,0,0,4.71E+11,56,444,2156,0.231910946
56,Food City,"47MP+W4 Blaine, Tennessee",222-222@8g9-g88-c3q,sg:11982fd159bb4e42993e22bc8cc928df,36.134503,-83.714827,4.71E+11,4,795,358,1798,0,0,0.166048237,0.833951763,0,0,4.71E+11,56,444,2156,0.231910946
122,Walmart Supercenter,"RPCP+R5 Lenoir City, Tennessee",zzw-222@8g8-ytq-kcq,sg:5acb31613ec341fe9d6e344b911e8065,35.822019,-84.264578,4.71E+11,13,4194,358,1798,0,0,0.166048237,0.833951763,0,0,4.71E+11,56,444,2156,0.231910946
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,4,1225,0,937,0,0,0,1,0,0,4.70E+11,81,94,937,0.186766275
39,La Lupita Mexican Store and Restaurant #2,"Q3V3+PQ Maryville, Tennessee",225-222@8g9-m6k-68v,sg:ab032813cb544af1a450d9a18a79757a,35.79429,-83.945606,4.70E+11,4,850,0,937,0,0,0,1,0,0,4.70E+11,81,94,937,0.186766275
46,Food Lion,"Q342+JR Maryville, Tennessee",222-222@8g9-m4z-k4v,sg:e105ff699d104f6cb6cdc794e147fdbd,35.756461,-83.947972,4.70E+11,4,785,0,937,0,0,0,1,0,0,4.70E+11,81,94,937,0.186766275
58,Food City,"Q2JX+88 Maryville, Tennessee",224-222@8g9-m56-j35,sg:4c7b32be01cf4b749780f8dd757af492,35.780773,-83.951619,4.70E+11,4,692,0,937,0,0,0,1,0,0,4.70E+11,81,94,937,0.186766275
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,4,1436,0,937,0,0,0,1,0,0,4.70E+11,81,94,937,0.186766275
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,4,1325,0,890,0,0,0,1,0,0,4.70E+11,51,0,890,0.057303371
58,Food City,"Q2JX+88 Maryville, Tennessee",224-222@8g9-m56-j35,sg:4c7b32be01cf4b749780f8dd757af492,35.780773,-83.951619,4.70E+11,19,794,0,890,0,0,0,1,0,0,4.70E+11,51,0,890,0.057303371
87,Publix Super Market at Northshore Town Center,"VW6F+6C Knoxville, Tennessee",222-224@8g9-m8f-t5f,sg:5783a7f863584f7e8cfcaf1fbf39aac7,35.860586,-84.076468,4.70E+11,4,2021,0,890,0,0,0,1,0,0,4.70E+11,51,0,890,0.057303371
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,4,1632,0,890,0,0,0,1,0,0,4.70E+11,51,0,890,0.057303371
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.70E+11,4,847,0,890,0,0,0,1,0,0,4.70E+11,51,0,890,0.057303371
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,3.71E+11,4,1274,1361,749,1517,102,0.364977206,0.200858139,0.406811478,0.027353178,3.71E+11,288,580,3729,0.23277018
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.51E+11,4,1363,96,599,303,0,0.096192385,0.600200401,0.303607214,0,4.51E+11,74,86,998,0.160320641
34,Kroger Marketplace,"P2R4+G7 Maryville, Tennessee",222-225@8g9-m7g-wp9,sg:578f5c89903e4321a0a91fe0717b013b,35.741258,-83.994402,4.70E+11,4,2774,66,1128,30,8,0.052380952,0.895238095,0.023809524,0.006349206,4.70E+11,62,228,1258,0.230524642
58,Food City,"Q2JX+88 Maryville, Tennessee",224-222@8g9-m56-j35,sg:4c7b32be01cf4b749780f8dd757af492,35.780773,-83.951619,4.70E+11,9,1771,66,1128,30,8,0.052380952,0.895238095,0.023809524,0.006349206,4.70E+11,62,228,1258,0.230524642
65,Walmart Grocery Pickup,"W564+JF Knoxville, Tennessee",222-225@8g9-mj8-s89,sg:0aa89a4868b54511a061fb0bfccc8dfc,35.911584,-83.843819,4.70E+11,7,1266,66,1128,30,8,0.052380952,0.895238095,0.023809524,0.006349206,4.70E+11,62,228,1258,0.230524642
92,Food City,"Q28G+Q8 Alcoa, Tennessee",222-223@8g9-m53-9vf,sg:f7dc46e3002e4839b435e4ca109db192,35.766946,-83.974417,4.70E+11,7,2022,66,1128,30,8,0.052380952,0.895238095,0.023809524,0.006349206,4.70E+11,62,228,1258,0.230524642
105,Kroger,"VW6J+V3 Knoxville, Tennessee",zzw-223@8g9-m8q-vfz,sg:024b3128b99e43eb973858a29d846a57,35.862461,-84.068836,4.70E+11,4,1475,66,1128,30,8,0.052380952,0.895238095,0.023809524,0.006349206,4.70E+11,62,228,1258,0.230524642
106,Target Grocery,"VW7C+36 Knoxville, Tennessee",zzw-226@8g9-m8f-tn5,sg:53655b1a27234a20ba7353cba8198d88,35.862827,-84.079378,4.70E+11,4,1413,66,1128,30,8,0.052380952,0.895238095,0.023809524,0.006349206,4.70E+11,62,228,1258,0.230524642
116,ALDI,"Q2F6+95 Alcoa, Tennessee",222-222@8g9-m78-dy9,sg:8d62250275994cc0a43b1e731ce751ed,35.773467,-83.989599,4.70E+11,4,884,66,1128,30,8,0.052380952,0.895238095,0.023809524,0.006349206,4.70E+11,62,228,1258,0.230524642
