,PlusCode,Visitors,Total_TravelTime,Store_Name,Store_LAT,Store_LON,GEOID,CBG_LAT,CBG_LON
206,"2X5G+FG Knoxville, Tennessee",4,15.82489679,Kroger,36.008756,-84.023602,470930020002,35.9858216,-83.8858197
207,"VVX2+XW Knoxville, Tennessee",4,23.24267437,Walmart Supercenter,35.899963,-84.147615,470930020002,35.9858216,-83.8858197
208,"VVX2+XW Knoxville, Tennessee",4,23.24267437,Walmart Supercenter,35.899963,-84.147615,470930020002,35.9858216,-83.8858197
209,"X3VH+69 Knoxville, Tennessee",7,8.773473,Kroger,35.992802,-83.921691,470930020003,35.9776935,-83.8910253
210,"W3MV+W7 Knoxville, Tennessee",4,8.794751717,United Grocery Outlet,35.934756,-83.906981,470930020003,35.9776935,-83.8910253
211,"X4XF+C6 Knoxville, Tennessee",9,4.625692635,Save A Lot,35.998607,-83.877009,470930021001,35.9833208,-83.8709908
212,"23FC+W9 Knoxville, Tennessee",4,12.9898469,Food City,36.024811,-83.929117,470930021001,35.9833208,-83.8709908
213,"WWGP+FW Knoxville, Tennessee",4,17.71764203,Walmart Supercenter,35.926442,-84.062571,470930021001,35.9833208,-83.8709908
214,"W564+JF Knoxville, Tennessee",5,18.30195529,Walmart Grocery Pickup,35.911584,-83.843819,470930021001,35.9833208,-83.8709908
215,"W564+JF Knoxville, Tennessee",5,18.30195529,Walmart Grocery Pickup,35.911584,-83.843819,470930021001,35.9833208,-83.8709908
216,"WV6V+M2 Knoxville, Tennessee",4,22.67190011,Copper Cellar Marketplace,35.956155,-83.93433,470930021001,35.9833208,-83.8709908
217,"2P5W+GQ Oak Ridge, Tennessee",4,35.3869328,Walmart Supercenter,36.008913,-84.253074,470930021001,35.9833208,-83.8709908
218,"X4XF+C6 Knoxville, Tennessee",7,8.520492227,Save A Lot,35.998607,-83.877009,470930021002,35.9672396,-83.8803993
219,"W3MV+39 Knoxville, Tennessee",4,9.675029888,Kroger,35.932513,-83.905888,470930021002,35.9672396,-83.8803993
220,"W3MV+39 Knoxville, Tennessee",4,9.675029888,Kroger,35.932513,-83.905888,470930021002,35.9672396,-83.8803993
221,"243P+M4 Knoxville, Tennessee",4,9.79452088,Kroger,36.004151,-83.864662,470930021002,35.9672396,-83.8803993
222,"X3VH+69 Knoxville, Tennessee",4,10.69050313,Kroger,35.992802,-83.921691,470930021002,35.9672396,-83.8803993
223,"223F+WV Knoxville, Tennessee",4,13.05275508,Food City,36.004704,-83.975308,470930021002,35.9672396,-83.8803993
224,"24PJ+H8 Knoxville, Tennessee",7,14.3067025,Food City,36.036471,-83.869124,470930021002,35.9672396,-83.8803993
225,"W536+GW Knoxville, Tennessee",4,16.18212731,Food City,35.903864,-83.837557,470930021002,35.9672396,-83.8803993
226,"W564+JF Knoxville, Tennessee",7,16.84545911,Walmart Grocery Pickup,35.911584,-83.843819,470930021002,35.9672396,-83.8803993
227,"W564+JF Knoxville, Tennessee",7,16.84545911,Walmart Grocery Pickup,35.911584,-83.843819,470930021002,35.9672396,-83.8803993
228,"WWGP+FW Knoxville, Tennessee",4,17.26439363,Walmart Supercenter,35.926442,-84.062571,470930021002,35.9672396,-83.8803993
229,"WW76+C9 Knoxville, Tennessee",4,20.2570193,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930021002,35.9672396,-83.8803993
230,"WW76+C9 Knoxville, Tennessee",4,20.2570193,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930021002,35.9672396,-83.8803993
231,"W3MV+W7 Knoxville, Tennessee",4,7.560938988,United Grocery Outlet,35.934756,-83.906981,470930022001,35.9572098,-83.8717350
232,"X3JC+HQ Knoxville, Tennessee",4,10.07355299,Three Rivers Market,35.981385,-83.928022,470930022001,35.9572098,-83.8717350
233,"223F+WV Knoxville, Tennessee",4,13.17001273,Food City,36.004704,-83.975308,470930022001,35.9572098,-83.8717350
234,"W536+GW Knoxville, Tennessee",4,13.28624059,Food City,35.903864,-83.837557,470930022001,35.9572098,-83.8717350
235,"W564+JF Knoxville, Tennessee",18,13.94957239,Walmart Grocery Pickup,35.911584,-83.843819,470930022001,35.9572098,-83.8717350
236,"W564+JF Knoxville, Tennessee",18,13.94957239,Walmart Grocery Pickup,35.911584,-83.843819,470930022001,35.9572098,-83.8717350
237,"W2RC+PJ Knoxville, Tennessee",4,14.71037895,The Fresh Market,35.941898,-83.978421,470930022001,35.9572098,-83.8717350
238,"W2P6+V5 Knoxville, Tennessee",6,16.45872654,ALDI,35.937089,-83.989496,470930022001,35.9572098,-83.8717350
239,"WWGP+FW Knoxville, Tennessee",4,17.38165127,Walmart Supercenter,35.926442,-84.062571,470930022001,35.9572098,-83.8717350
240,"WXC2+HQ Knoxville, Tennessee",5,17.96432084,Target Grocery,35.921766,-84.047911,470930022001,35.9572098,-83.8717350
241,"2X93+55 Powell, Tennessee",4,20.11815578,Food City,36.017901,-84.047098,470930022001,35.9572098,-83.8717350
242,"WW76+C9 Knoxville, Tennessee",4,20.37427694,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930022001,35.9572098,-83.8717350
243,"WW76+C9 Knoxville, Tennessee",4,20.37427694,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930022001,35.9572098,-83.8717350
244,"WW65+22 Knoxville, Tennessee",4,21.68335762,Gordon Food Service Store,35.910077,-84.092382,470930022001,35.9572098,-83.8717350
245,"X384+FG Knoxville, Tennessee",4,8.944041514,Food City,35.96643,-83.942448,470930022002,35.9483587,-83.8881973
246,"W536+GW Knoxville, Tennessee",5,9.879791817,Food City,35.903864,-83.837557,470930022002,35.9483587,-83.8881973
247,"W564+JF Knoxville, Tennessee",28,10.54312362,Walmart Grocery Pickup,35.911584,-83.843819,470930022002,35.9483587,-83.8881973
248,"W564+JF Knoxville, Tennessee",28,10.54312362,Walmart Grocery Pickup,35.911584,-83.843819,470930022002,35.9483587,-83.8881973
249,"V3Q7+MM Knoxville, Tennessee",4,11.65505169,Dollar General,35.889214,-83.935744,470930022002,35.9483587,-83.8881973
250,"W2Q8+V4 Knoxville, Tennessee",4,14.82230219,Kroger,35.939652,-83.984638,470930022002,35.9483587,-83.8881973
251,"W2Q8+V4 Knoxville, Tennessee",4,14.82230219,Kroger,35.939652,-83.984638,470930022002,35.9483587,-83.8881973
252,"WXMX+JJ Knoxville, Tennessee",4,15.03011027,Food City,35.934116,-84.000896,470930022002,35.9483587,-83.8881973
253,"XXGQ+HH Knoxville, Tennessee",5,15.40053133,Walmart Neighborhood Market,35.976411,-84.0112,470930022002,35.9483587,-83.8881973
254,"XXGQ+HH Knoxville, Tennessee",5,15.40053133,Walmart Neighborhood Market,35.976411,-84.0112,470930022002,35.9483587,-83.8881973
255,"WWGP+FW Knoxville, Tennessee",5,16.12603955,Walmart Supercenter,35.926442,-84.062571,470930022002,35.9483587,-83.8881973
256,"2X93+55 Powell, Tennessee",4,18.86254406,Food City,36.017901,-84.047098,470930022002,35.9483587,-83.8881973
257,"WV6V+M2 Knoxville, Tennessee",4,21.08029763,Copper Cellar Marketplace,35.956155,-83.93433,470930022002,35.9483587,-83.8881973
258,"VVX2+XW Knoxville, Tennessee",5,23.64615875,Walmart Supercenter,35.899963,-84.147615,470930022002,35.9483587,-83.8881973
259,"VVX2+XW Knoxville, Tennessee",5,23.64615875,Walmart Supercenter,35.899963,-84.147615,470930022002,35.9483587,-83.8881973
260,"VCGG+MM Sevierville, Tennessee",4,34.4248741,ALDI,35.87666,-83.573365,470930022002,35.9483587,-83.8881973
261,"W536+GW Knoxville, Tennessee",5,10.98049452,Food City,35.903864,-83.837557,470930022003,35.9456765,-83.8708636
262,"W564+JF Knoxville, Tennessee",18,11.64382632,Walmart Grocery Pickup,35.911584,-83.843819,470930022003,35.9456765,-83.8708636
263,"W564+JF Knoxville, Tennessee",18,11.64382632,Walmart Grocery Pickup,35.911584,-83.843819,470930022003,35.9456765,-83.8708636
264,"X3VH+69 Knoxville, Tennessee",4,13.63111313,Kroger,35.992802,-83.921691,470930022003,35.9456765,-83.8708636
265,"223F+WV Knoxville, Tennessee",4,15.48942903,Food City,36.004704,-83.975308,470930022003,35.9456765,-83.8708636
266,"W2Q8+V4 Knoxville, Tennessee",4,18.39733021,Kroger,35.939652,-83.984638,470930022003,35.9456765,-83.8708636
267,"W2Q8+V4 Knoxville, Tennessee",4,18.39733021,Kroger,35.939652,-83.984638,470930022003,35.9456765,-83.8708636
268,"X3JC+HQ Knoxville, Tennessee",4,8.781060073,Three Rivers Market,35.981385,-83.928022,470930023001,35.9452777,-83.9045032
269,"X3VH+69 Knoxville, Tennessee",4,10.18707066,Kroger,35.992802,-83.921691,470930023001,35.9452777,-83.9045032
270,"W564+JF Knoxville, Tennessee",29,12.05900939,Walmart Grocery Pickup,35.911584,-83.843819,470930023001,35.9452777,-83.9045032
271,"W564+JF Knoxville, Tennessee",29,12.05900939,Walmart Grocery Pickup,35.911584,-83.843819,470930023001,35.9452777,-83.9045032
272,"2X5G+FG Knoxville, Tennessee",6,16.19149998,Kroger,36.008756,-84.023602,470930023001,35.9452777,-83.9045032
273,"WWGP+FW Knoxville, Tennessee",4,16.528911,Walmart Supercenter,35.926442,-84.062571,470930023001,35.9452777,-83.9045032
274,"WXC2+HQ Knoxville, Tennessee",4,17.11158057,Target Grocery,35.921766,-84.047911,470930023001,35.9452777,-83.9045032
275,"VVX2+XW Knoxville, Tennessee",4,24.0490302,Walmart Supercenter,35.899963,-84.147615,470930023001,35.9452777,-83.9045032
276,"VVX2+XW Knoxville, Tennessee",4,24.0490302,Walmart Supercenter,35.899963,-84.147615,470930023001,35.9452777,-83.9045032
277,"W536+GW Knoxville, Tennessee",4,8.660475818,Food City,35.903864,-83.837557,470930023002,35.9360150,-83.8926426
278,"W564+JF Knoxville, Tennessee",20,9.323807617,Walmart Grocery Pickup,35.911584,-83.843819,470930023002,35.9360150,-83.8926426
279,"W564+JF Knoxville, Tennessee",20,9.323807617,Walmart Grocery Pickup,35.911584,-83.843819,470930023002,35.9360150,-83.8926426
280,"X3JC+HQ Knoxville, Tennessee",4,10.96060822,Three Rivers Market,35.981385,-83.928022,470930023002,35.9360150,-83.8926426
281,"X4XF+C6 Knoxville, Tennessee",5,13.14243308,Save A Lot,35.998607,-83.877009,470930023002,35.9360150,-83.8926426
282,"W2RC+PJ Knoxville, Tennessee",4,15.71223765,The Fresh Market,35.941898,-83.978421,470930023002,35.9360150,-83.8926426
283,"W3MV+W7 Knoxville, Tennessee",4,4.769518661,United Grocery Outlet,35.934756,-83.906981,470930024001,35.9249673,-83.9134673
284,"V3Q7+MM Knoxville, Tennessee",4,7.913409258,Dollar General,35.889214,-83.935744,470930024001,35.9249673,-83.9134673
285,"W536+GW Knoxville, Tennessee",10,11.84535645,Food City,35.903864,-83.837557,470930024001,35.9249673,-83.9134673
286,"W564+JF Knoxville, Tennessee",36,12.50868825,Walmart Grocery Pickup,35.911584,-83.843819,470930024001,35.9249673,-83.9134673
287,"W564+JF Knoxville, Tennessee",36,12.50868825,Walmart Grocery Pickup,35.911584,-83.843819,470930024001,35.9249673,-83.9134673
288,"238H+38 Knoxville, Tennessee",5,16.84798931,The Village Mercantile,36.015134,-83.921655,470930024001,35.9249673,-83.9134673
289,"WWGP+FW Knoxville, Tennessee",5,17.75631697,Walmart Supercenter,35.926442,-84.062571,470930024001,35.9249673,-83.9134673
290,"WXC2+HQ Knoxville, Tennessee",5,18.33898654,Target Grocery,35.921766,-84.047911,470930024001,35.9249673,-83.9134673
291,"WV6V+M2 Knoxville, Tennessee",4,22.71057505,Copper Cellar Marketplace,35.956155,-83.93433,470930024001,35.9249673,-83.9134673
292,"W3MV+W7 Knoxville, Tennessee",4,5.688927317,United Grocery Outlet,35.934756,-83.906981,470930024002,35.9382306,-83.9214046
293,"X3VH+69 Knoxville, Tennessee",4,13.08378356,Kroger,35.992802,-83.921691,470930024002,35.9382306,-83.9214046
294,"W2P6+V5 Knoxville, Tennessee",5,13.33069675,ALDI,35.937089,-83.989496,470930024002,35.9382306,-83.9214046
295,"W564+JF Knoxville, Tennessee",32,13.4280969,Walmart Grocery Pickup,35.911584,-83.843819,470930024002,35.9382306,-83.9214046
296,"W564+JF Knoxville, Tennessee",32,13.4280969,Walmart Grocery Pickup,35.911584,-83.843819,470930024002,35.9382306,-83.9214046
297,"WXMM+6Q Knoxville, Tennessee",4,14.6052667,Whole Foods Market,35.933085,-84.015477,470930024002,35.9382306,-83.9214046
298,"WWGP+FW Knoxville, Tennessee",7,16.38836336,Walmart Supercenter,35.926442,-84.062571,470930024002,35.9382306,-83.9214046
299,"WXC2+HQ Knoxville, Tennessee",12,16.97103293,Target Grocery,35.921766,-84.047911,470930024002,35.9382306,-83.9214046
300,"Q3V3+PQ Maryville, Tennessee",4,18.65806577,La Lupita Mexican Store and Restaurant #2,35.79429,-83.945606,470930024002,35.9382306,-83.9214046
301,"WW76+C9 Knoxville, Tennessee",4,19.38098903,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930024002,35.9382306,-83.9214046
302,"WW76+C9 Knoxville, Tennessee",4,19.38098903,Kroger Grocery Pickup and Delivery,35.913714,-84.089227,470930024002,35.9382306,-83.9214046
303,"WV6V+M2 Knoxville, Tennessee",4,21.34262144,Copper Cellar Marketplace,35.956155,-83.93433,470930024002,35.9382306,-83.9214046
304,"VRXX+X7 Knoxville, Tennessee",6,27.17629271,Target Grocery,35.900407,-84.15168,470930024002,35.9382306,-83.9214046
305,"VRXX+X7 Knoxville, Tennessee",6,27.17629271,Target Grocery,35.900407,-84.15168,470930024002,35.9382306,-83.9214046
306,"WXMX+JJ Knoxville, Tennessee",4,6.564767876,Food City,35.934116,-84.000896,470930026001,35.9516833,-83.9581554
307,"WWGP+FW Knoxville, Tennessee",7,10.51890053,Walmart Supercenter,35.926442,-84.062571,470930026001,35.9516833,-83.9581554
308,"VVX2+XW Knoxville, Tennessee",4,18.03901973,Walmart Supercenter,35.899963,-84.147615,470930026001,35.9516833,-83.9581554
309,"VVX2+XW Knoxville, Tennessee",4,18.03901973,Walmart Supercenter,35.899963,-84.147615,470930026001,35.9516833,-83.9581554
310,"Q2F6+95 Alcoa, Tennessee",4,20.75241119,ALDI,35.773467,-83.989599,470930026001,35.9516833,-83.9581554
311,"VRXX+X7 Knoxville, Tennessee",4,21.30682987,Target Grocery,35.900407,-84.15168,470930026001,35.9516833,-83.9581554
312,"VRXX+X7 Knoxville, Tennessee",4,21.30682987,Target Grocery,35.900407,-84.15168,470930026001,35.9516833,-83.9581554
313,"X384+FG Knoxville, Tennessee",4,6.171292381,Food City,35.96643,-83.942448,470930026002,35.9564979,-83.9625455
314,"W2P6+V5 Knoxville, Tennessee",4,8.545627679,ALDI,35.937089,-83.989496,470930026002,35.9564979,-83.9625455
315,"W2Q8+V4 Knoxville, Tennessee",6,9.147935647,Kroger,35.939652,-83.984638,470930026002,35.9564979,-83.9625455
316,"W2Q8+V4 Knoxville, Tennessee",6,9.147935647,Kroger,35.939652,-83.984638,470930026002,35.9564979,-83.9625455
317,"WXMX+JJ Knoxville, Tennessee",4,10.01072324,Food City,35.934116,-84.000896,470930026002,35.9564979,-83.9625455
318,"XXGQ+HH Knoxville, Tennessee",4,11.67795106,Walmart Neighborhood Market,35.976411,-84.0112,470930026002,35.9564979,-83.9625455
319,"XXGQ+HH Knoxville, Tennessee",4,11.67795106,Walmart Neighborhood Market,35.976411,-84.0112,470930026002,35.9564979,-83.9625455
320,"WXMM+6Q Knoxville, Tennessee",4,11.74628418,Whole Foods Market,35.933085,-84.015477,470930026002,35.9564979,-83.9625455
321,"WWGP+FW Knoxville, Tennessee",15,13.72680868,Walmart Supercenter,35.926442,-84.062571,470930026002,35.9564979,-83.9625455
322,"236G+RW Knoxville, Tennessee",4,14.04341212,Tio Conejo,36.012013,-83.922608,470930026002,35.9564979,-83.9625455
323,"WXC2+HQ Knoxville, Tennessee",7,14.30947825,Target Grocery,35.921766,-84.047911,470930026002,35.9564979,-83.9625455
324,"WXF9+C4 Knoxville, Tennessee",4,14.82464451,Food City,35.92361,-84.032175,470930026002,35.9564979,-83.9625455
325,"VVX2+XW Knoxville, Tennessee",5,21.24692788,Walmart Supercenter,35.899963,-84.147615,470930026002,35.9564979,-83.9625455
326,"VVX2+XW Knoxville, Tennessee",5,21.24692788,Walmart Supercenter,35.899963,-84.147615,470930026002,35.9564979,-83.9625455
327,"VRXX+X7 Knoxville, Tennessee",4,24.51473802,Target Grocery,35.900407,-84.15168,470930026002,35.9564979,-83.9625455
328,"VRXX+X7 Knoxville, Tennessee",4,24.51473802,Target Grocery,35.900407,-84.15168,470930026002,35.9564979,-83.9625455
329,"P2R4+G7 Maryville, Tennessee",4,25.17958121,Kroger Marketplace,35.741258,-83.994402,470930026002,35.9564979,-83.9625455
330,"RP9J+MC Lenoir City, Tennessee",4,29.75010675,Food City,35.818956,-84.268865,470930026002,35.9564979,-83.9625455
331,"XXGQ+HH Knoxville, Tennessee",5,6.817385705,Walmart Neighborhood Market,35.976411,-84.0112,470930027001,35.9661180,-83.9631887
332,"XXGQ+HH Knoxville, Tennessee",5,6.817385705,Walmart Neighborhood Market,35.976411,-84.0112,470930027001,35.9661180,-83.9631887
333,"W2Q8+V4 Knoxville, Tennessee",4,7.460436147,Kroger,35.939652,-83.984638,470930027001,35.9661180,-83.9631887
334,"W2Q8+V4 Knoxville, Tennessee",4,7.460436147,Kroger,35.939652,-83.984638,470930027001,35.9661180,-83.9631887
335,"WXMX+JJ Knoxville, Tennessee",4,8.161871566,Food City,35.934116,-84.000896,470930027001,35.9661180,-83.9631887
336,"X3VH+69 Knoxville, Tennessee",4,8.179411142,Kroger,35.992802,-83.921691,470930027001,35.9661180,-83.9631887
337,"WWGP+FW Knoxville, Tennessee",9,10.00052181,Walmart Supercenter,35.926442,-84.062571,470930027001,35.9661180,-83.9631887
338,"WXC2+HQ Knoxville, Tennessee",4,10.58319138,Target Grocery,35.921766,-84.047911,470930027001,35.9661180,-83.9631887
339,"2X5G+FG Knoxville, Tennessee",4,11.2940548,Kroger,36.008756,-84.023602,470930027001,35.9661180,-83.9631887
340,"2X93+55 Powell, Tennessee",4,13.11673103,Food City,36.017901,-84.047098,470930027001,35.9661180,-83.9631887
341,"VVX2+XW Knoxville, Tennessee",4,17.52064101,Walmart Supercenter,35.899963,-84.147615,470930027001,35.9661180,-83.9631887
342,"VVX2+XW Knoxville, Tennessee",4,17.52064101,Walmart Supercenter,35.899963,-84.147615,470930027001,35.9661180,-83.9631887
343,"W564+JF Knoxville, Tennessee",4,18.40165173,Walmart Grocery Pickup,35.911584,-83.843819,470930027001,35.9661180,-83.9631887
344,"W564+JF Knoxville, Tennessee",4,18.40165173,Walmart Grocery Pickup,35.911584,-83.843819,470930027001,35.9661180,-83.9631887
345,"X384+FG Knoxville, Tennessee",4,5.371189677,Food City,35.96643,-83.942448,470930027002,35.9683017,-83.9729194
346,"XXGQ+HH Knoxville, Tennessee",16,5.966419651,Walmart Neighborhood Market,35.976411,-84.0112,470930027002,35.9683017,-83.9729194
347,"XXGQ+HH Knoxville, Tennessee",16,5.966419651,Walmart Neighborhood Market,35.976411,-84.0112,470930027002,35.9683017,-83.9729194
348,"W2P6+V5 Knoxville, Tennessee",5,8.173735469,ALDI,35.937089,-83.989496,470930027002,35.9683017,-83.9729194
349,"2X3G+JQ Knoxville, Tennessee",4,9.316150909,ALDI,36.004068,-84.023253,470930027002,35.9683017,-83.9729194
350,"WWGP+FW Knoxville, Tennessee",13,10.3520868,Walmart Supercenter,35.926442,-84.062571,470930027002,35.9683017,-83.9729194
351,"2X5G+FG Knoxville, Tennessee",4,10.44308875,Kroger,36.008756,-84.023602,470930027002,35.9683017,-83.9729194
352,"WXC2+HQ Knoxville, Tennessee",4,10.93475637,Target Grocery,35.921766,-84.047911,470930027002,35.9683017,-83.9729194
353,"XWM3+8R Knoxville, Tennessee",4,13.38069691,Ingles Markets,35.98337,-84.095471,470930027002,35.9683017,-83.9729194
354,"VVX2+XW Knoxville, Tennessee",6,17.872206,Walmart Supercenter,35.899963,-84.147615,470930027002,35.9683017,-83.9729194
355,"VVX2+XW Knoxville, Tennessee",6,17.872206,Walmart Supercenter,35.899963,-84.147615,470930027002,35.9683017,-83.9729194
356,"VRVH+9W Knoxville, Tennessee",4,17.92194219,Publix Super Market at Turkey Creek,35.8934,-84.17021,470930027002,35.9683017,-83.9729194
357,"VRXX+X7 Knoxville, Tennessee",4,21.14001614,Target Grocery,35.900407,-84.15168,470930027002,35.9683017,-83.9729194
358,"VRXX+X7 Knoxville, Tennessee",4,21.14001614,Target Grocery,35.900407,-84.15168,470930027002,35.9683017,-83.9729194
359,"P2R4+G7 Maryville, Tennessee",4,26.23815714,Kroger Marketplace,35.741258,-83.994402,470930027002,35.9683017,-83.9729194
360,"223F+WV Knoxville, Tennessee",4,4.172209472,Food City,36.004704,-83.975308,470930028001,35.9871097,-83.9578519
361,"X384+FG Knoxville, Tennessee",4,5.500830181,Food City,35.96643,-83.942448,470930028001,35.9871097,-83.9578519
362,"X3VH+69 Knoxville, Tennessee",5,6.134669913,Kroger,35.992802,-83.921691,470930028001,35.9871097,-83.9578519
363,"XXGQ+HH Knoxville, Tennessee",19,7.868013473,Walmart Neighborhood Market,35.976411,-84.0112,470930028001,35.9871097,-83.9578519
364,"XXGQ+HH Knoxville, Tennessee",19,7.868013473,Walmart Neighborhood Market,35.976411,-84.0112,470930028001,35.9871097,-83.9578519
365,"XXJM+8F Knoxville, Tennessee",4,8.266862657,Food City,35.980887,-84.01625,470930028001,35.9871097,-83.9578519
366,"23M9+39 Knoxville, Tennessee",4,8.372478446,Kroger,36.032881,-83.931684,470930028001,35.9871097,-83.9578519
367,"2X5G+FG Knoxville, Tennessee",4,8.486189639,Kroger,36.008756,-84.023602,470930028001,35.9871097,-83.9578519
368,"WXMM+6Q Knoxville, Tennessee",4,10.47058396,Whole Foods Market,35.933085,-84.015477,470930028001,35.9871097,-83.9578519
