,customer_PlusCode,customer_Title,placekey,safegraph_place_id,latitude,longitude,open_hours,poi_cbg,visitor_home_cbg,cbg_visitor_name
1565,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930038012,4
1566,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930053022,4
1568,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930059041,4
1569,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930038013,4
1570,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930041002,4
1573,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930038011,4
1574,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930027001,4
1576,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930059061,4
1577,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930046071,4
1578,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930044041,4
1579,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930046142,4
1580,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930019001,4
1581,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930057041,4
1582,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930042002,4
1583,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930047001,4
1584,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930057011,4
1585,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930026002,4
1587,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930044011,4
1588,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930044033,4
1590,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930065021,4
1592,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930054012,4
1593,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930037001,4
1594,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930022002,4
1595,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930026001,4
1596,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930061042,4
1597,"WXMX+JJ Knoxville, Tennessee",Food City,223-223@8g9-mkf-33q,sg:12be941abfc24e6393689e101457bf10,35.934116,-84.000896,,470930000000.0,470930028002,4
1599,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930053021,12
1600,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930053013,10
1602,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930053022,6
1603,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930060031,5
1604,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930053012,5
1606,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930065022,4
1608,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930064012,4
1611,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930065021,4
1613,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930054022,4
1614,"27QH+4X Strawberry Plains, Tennessee",Price Less Foods,224-222@8g9-g9n-rrk,sg:7d74c5c28f5448e9b0fa086b8b66a829,36.037714,-83.720111,,470930000000.0,470930057062,4
1615,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930051001,49
1616,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930041001,45
1617,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930064031,23
1618,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930042002,19
1619,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930040001,17
1620,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930041002,16
1621,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930040002,16
1622,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062033,14
1623,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930030003,13
1624,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930051002,13
1625,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930049002,12
1626,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930029001,11
1627,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930064022,11
1628,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930017001,10
1629,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930043001,10
1630,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930030002,9
1631,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062081,9
1632,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062021,9
1633,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062032,9
1634,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930016001,8
1635,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930030001,8
1636,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930043002,8
1637,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930052012,8
1638,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930050001,8
1639,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930029002,7
1641,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930064011,7
1643,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930065021,7
1644,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930064012,6
1645,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930016002,6
1646,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930064021,6
1647,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930015002,6
1648,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930063022,5
1649,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930042001,5
1650,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062022,5
1652,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930057042,4
1654,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930021001,4
1656,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930039021,4
1657,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930053012,4
1658,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930057111,4
1662,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930065012,4
1666,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930047001,4
1670,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930054012,4
1671,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930060022,4
1672,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930053011,4
1673,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062051,4
1675,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930031001,4
1676,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930052022,4
1679,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930044031,4
1680,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062061,4
1682,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930049001,4
1683,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930052013,4
1684,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930069001,4
1685,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930046131,4
1688,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930046081,4
1689,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930018001,4
1690,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930018002,4
1691,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930054021,4
1693,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930052011,4
1694,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930050003,4
1696,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930061041,4
1699,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930063011,4
1701,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930050002,4
1702,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930057013,4
1703,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930060011,4
1705,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930056021,4
1706,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930015003,4
1707,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930059031,4
1709,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930052021,4
1710,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930062031,4
1711,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930008003,4
1713,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930037001,4
1714,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930053022,4
1716,"23FC+W9 Knoxville, Tennessee",Food City,222-222@8g9-gwn-7wk,sg:39479daf3de34159a6da2945052cfd21,36.024811,-83.929117,,470930000000.0,470930057123,4
1717,"238H+38 Knoxville, Tennessee",The Village Mercantile,222-222@8g9-gwm-zpv,sg:aab3358b114e4ffb9ef39297dd76ab1c,36.015134,-83.921655,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",470930000000.0,470930024001,5
1718,"238H+38 Knoxville, Tennessee",The Village Mercantile,222-222@8g9-gwm-zpv,sg:aab3358b114e4ffb9ef39297dd76ab1c,36.015134,-83.921655,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",470930000000.0,470930062022,4
1719,"238H+38 Knoxville, Tennessee",The Village Mercantile,222-222@8g9-gwm-zpv,sg:aab3358b114e4ffb9ef39297dd76ab1c,36.015134,-83.921655,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",470930000000.0,470930046091,4
1720,"238H+38 Knoxville, Tennessee",The Village Mercantile,222-222@8g9-gwm-zpv,sg:aab3358b114e4ffb9ef39297dd76ab1c,36.015134,-83.921655,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",470930000000.0,470930048003,4
1721,"238H+38 Knoxville, Tennessee",The Village Mercantile,222-222@8g9-gwm-zpv,sg:aab3358b114e4ffb9ef39297dd76ab1c,36.015134,-83.921655,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",470930000000.0,470930033001,4
1726,"9V87+JP LaFollette, Tennessee",IGA,223-223@8g9-sph-sdv,sg:27afe765afc148d7aea1df5fa4c57d11,36.366637,-84.135561,,470140000000.0,470930064022,4
1728,"9V87+JP LaFollette, Tennessee",IGA,223-223@8g9-sph-sdv,sg:27afe765afc148d7aea1df5fa4c57d11,36.366637,-84.135561,,470140000000.0,470930056031,4
1734,"W3MV+39 Knoxville, Tennessee",Kroger,zzw-222@8g9-mhd-d5f,sg:d78713df26d44b92b66a36ae0730264f,35.932513,-83.905888,,470930000000.0,470930041001,4
1735,"W3MV+39 Knoxville, Tennessee",Kroger,zzw-222@8g9-mhd-d5f,sg:d78713df26d44b92b66a36ae0730264f,35.932513,-83.905888,,470930000000.0,470930056031,4
1736,"W3MV+39 Knoxville, Tennessee",Kroger,zzw-222@8g9-mhd-d5f,sg:d78713df26d44b92b66a36ae0730264f,35.932513,-83.905888,,470930000000.0,470930038013,4
1737,"W3MV+39 Knoxville, Tennessee",Kroger,zzw-222@8g9-mhd-d5f,sg:d78713df26d44b92b66a36ae0730264f,35.932513,-83.905888,,470930000000.0,470930056021,4
1738,"W3MV+39 Knoxville, Tennessee",Kroger,zzw-222@8g9-mhd-d5f,sg:d78713df26d44b92b66a36ae0730264f,35.932513,-83.905888,,470930000000.0,470930021002,4
1739,"W3MV+39 Knoxville, Tennessee",Kroger,zzw-222@8g9-mhd-d5f,sg:d78713df26d44b92b66a36ae0730264f,35.932513,-83.905888,,470930000000.0,470930034002,4
1740,"W536+GW Knoxville, Tennessee",Food City,223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930056032,46
1741,"W536+GW Knoxville, Tennessee",Food City,223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930056021,39
1742,"W536+GW Knoxville, Tennessee",Food City,223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930055011,30
1744,"W536+GW Knoxville, Tennessee",Food City,223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930056022,25
1745,"W536+GW Knoxville, Tennessee",Food City,223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930055012,23
1747,"W536+GW Knoxville, Tennessee",Food City,223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930056031,22
1748,"W536+GW Knoxville, Tennessee",Food City,223-224@8g9-mj4-4gk,sg:5f3cc37c1f91454aaee0c1efd505774d,35.903864,-83.837557,"{ ""Mon"": [[""6:00"", ""24:00""]], ""Tue"": [[""6:00"", ""24:00""]], ""Wed"": [[""6:00"", ""24:00""]], ""Thu"": [[""6:00"", ""24:00""]], ""Fri"": [[""6:00"", ""24:00""]], ""Sat"": [[""6:00"", ""24:00""]], ""Sun"": [[""6:00"", ""24:00""]] }",470930000000.0,470930034002,20
